headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"SemiLEDs Q2 EPS $(0.24) Up From $(0.32) YoY, Sales $1.6M Up From $1.543M YoY",2019-04-10,LEDS,2019-04-10 20:02:00+00:00,SEMILEDS CORP,12488.0,81664520,-0.1725417226552963,-0.20852018892765045,-0.2825112055256582,-0.2825112055256582,-0.30493276068103947,-0.298206256721976,-0.3430493169051101,-0.24439464755391893,0.05267270654439926,0.19777774271932547,0.28793307779831445,0.3146341417848144,0.41099475330897617,0.6739129867405467,0.9346039436343974,0.48,0.97,-0.1,0.01,12488,252,-17.2542%,0.0028,1.1833,1.5663,1.4786,6.4690%,6.6057%,4.0973%,-19.6435%,14
"Lockheed Martin Shares Down 0.4%; Hearing Morgan Stanley Suggesting Stock Could Be Pressured, Says Difficult To Assess Impact Of F-35 Production Ramp",2019-04-10,LMT,2019-04-10 13:39:00+00:00,LOCKHEED MARTIN CORP,21178.0,53983010,-0.01176158897578716,0.021630119532346725,0.03537047801013493,0.03206070003175476,0.03804494892249455,0.09945841270905431,0.13690162077299894,0.24224094494050452,-0.009749430231750011,0.00033051197529920806,0.010044312728427318,-0.001385724785086473,0.026312149251887407,-0.0034257387888378954,0.09758444452919757,0.48,0.97,-0.1,0.01,21178,252,-1.1762%,-0.0007,0.8181,-0.1475,-0.0462,1.1612%,1.4127%,32.4380%,-1.4587%,22
"UK Ministry Of Defence Says In Close Touch With US F-35 Joint Programme Office About F-35 Crash In Japan, Reviewing Status Of 17 UK F-35s Closely",2019-04-10,LMT,2019-04-10 11:13:00+00:00,LOCKHEED MARTIN CORP,21178.0,53983010,-0.01176158897578716,0.021630119532346725,0.03537047801013493,0.03206070003175476,0.03804494892249455,0.09945841270905431,0.13690162077299894,0.24224094494050452,-0.009749430231750011,0.00033051197529920806,0.010044312728427318,-0.001385724785086473,0.026312149251887407,-0.0034257387888378954,0.09758444452919757,0.48,0.97,-0.1,0.01,21178,252,-1.1762%,-0.0007,0.8181,-0.1475,-0.0462,1.1612%,1.4127%,32.4380%,-1.4587%,26
Microchip Technology Option Alert: Jun 21 $85 Calls at the Ask: 1777 @ $10.5 vs 2069 OI; Earnings 5/7 Before Open [est] Ref=$93.27,2019-04-10,MCHP,2019-04-10 14:03:00+00:00,MICROCHIP TECHNOLOGY INC,78987.0,59501710,0.01453173812478781,-0.0029708093497902155,0.011777194382905254,0.014323590775373818,0.05326256423734921,0.03427059308034397,-0.1303457183915807,-0.06276866372617573,-0.012332512065768242,-0.00021520271199881869,0.017859153885414036,0.05905153059296264,0.10267064068254261,0.04311704790881432,0.20936389368924369,0.48,0.97,-0.1,0.01,78987,252,1.4532%,-0.0001,1.3228,0.4929,-0.213,1.6967%,2.2174%,41.4554%,0.3102%,23
"Raymond James Lowers Marathon Price Target On Macro Headwinds, But Says Oil Refiner Well-Positioned",2019-04-10,MPC,2019-04-10 17:17:00+00:00,MARATHON PETROLEUM CORP,12872.0,56585A10,0.0231660008430481,-0.007704369258135446,-0.03160374868697391,-0.0481131712511782,-0.05283014081946846,-0.0463836030083542,-0.2034728031934424,-0.13675132442536264,-0.01893940567970276,-0.02063969337193461,0.013202955085236168,0.03738320466923217,0.003227897656386869,-0.037621875071599975,-0.03396389762987129,0.48,0.97,-0.1,0.01,12872,252,2.3166%,-0.0006,1.2694,0.3153,0.2897,1.6059%,2.0084%,36.0683%,1.4382%,14
Marvell Technology Group Option Alert: Jan 17 $22 Calls at the Ask: 1331 @ $2.86 vs 3533 OI; Earnings 5/30 After Close [est] Ref=$22.07,2019-04-10,MRVL,2019-04-10 16:10:00+00:00,MARVELL TECHNOLOGY INC,88360.0,57387410,0.02901893481612206,0.013428793288767338,0.06266784466859998,0.06132493119097426,0.11324980976843357,0.13697401685728572,-0.009847774064414394,0.08057293393258491,0.012593215331435204,0.01924881936343592,0.03528849779364096,0.07581757930385691,0.10586833596280898,0.09529924699229109,0.2564655660989099,0.48,0.97,-0.1,0.01,88360,252,2.9019%,-0.0002,1.2881,0.489,-0.3481,1.7382%,2.2584%,40.7594%,1.7758%,24
"MSC Industrial Direct Sees Q3 EPS $1.46-$1.52 vs $1.61 Est., Sales $874M-$891M vs $888.26M Est.; Sees Sales Exclusing Acquisitions $846M-$863M",2019-04-10,MSM,2019-04-10 10:33:00+00:00,M S C INDUSTRIAL DIRECT INC,82777.0,55353010,-0.02520607598125935,-0.005882300902158022,0.0004902068711303276,0.004901979252090571,0.025980425877321522,-0.0058823013845467065,-0.11053917698006943,-0.10747545143488901,-0.025040781125426292,-0.012828081552577197,0.0060155543866335925,0.006616054198546273,0.04711566787438337,-0.014328225896699576,0.06631539023060506,0.48,0.97,-0.1,0.01,82777,252,-2.5206%,-0.0003,1.0567,0.4925,0.4997,1.0877%,1.4739%,45.5351%,-3.5011%,20
"MSC Industrial Direct Q2 EPS $1.24 Misses $1.26 Estimate, Sales $823M Miss $827.09M Estimate",2019-04-10,MSM,2019-04-10 10:31:00+00:00,M S C INDUSTRIAL DIRECT INC,82777.0,55353010,-0.02520607598125935,-0.005882300902158022,0.0004902068711303276,0.004901979252090571,0.025980425877321522,-0.0058823013845467065,-0.11053917698006943,-0.10747545143488901,-0.025040781125426292,-0.012828081552577197,0.0060155543866335925,0.006616054198546273,0.04711566787438337,-0.014328225896699576,0.06631539023060506,0.48,0.97,-0.1,0.01,82777,252,-2.5206%,-0.0003,1.0567,0.4925,0.4997,1.0877%,1.4739%,45.5351%,-3.5011%,14
'NYC wireless network down due to Y2K-like software bug' -NY Post; BZ NOTE: Article Shows Department of Information Technology and Telecommunications Contracted Northrup Grumman,2019-04-10,NOC,2019-04-10 20:22:00+00:00,NORTHROP GRUMMAN CORP,24766.0,66680710,-0.01075073145329952,0.025357689708471298,0.04627948509488378,0.03581858768074797,0.03045869371330845,0.03201125455290543,0.1499279165139884,0.20282508980614034,-0.012387117370963097,-0.010242442064672175,0.009077123643127516,0.0005122542896520699,0.028662759224270973,-0.045646440692474255,0.07247283974327101,0.48,0.97,-0.1,0.01,24766,252,-1.0751%,-0.0011,0.779,0.1344,0.0805,1.4513%,1.6361%,21.3062%,-1.5897%,24
Empery Asset Management Reports 7.36% Passive Stake In InspireMD,2019-04-10,NSPR,2019-04-10 17:09:00+00:00,INSPIREMD INC,13844.0,45779A84,0.05773672088980675,0.08515281230211258,0.0764191964503027,0.05240180410225692,0.05895196818134285,-0.08078599803782771,-0.30131001524784284,-0.24672487085126849,-0.04625551402568817,0.033412860423251756,0.05609757100666335,-0.24035086023055707,-0.37697901145538415,-0.4994224266238667,-0.5393621301035092,0.48,0.97,-0.1,0.01,13844,252,5.7737%,-0.0068,0.4271,1.0673,-0.2821,8.0254%,8.0703%,1.1088%,4.5560%,9
Second Time's The Charm For Amgen As FDA OKs Bone-Building Osteoporosis Drug,2019-04-10,NVS,2019-04-10 13:44:00+00:00,NOVARTIS A G,88233.0,66987V10,-0.01774371601641178,-0.0007323026657104492,-0.020627395198608234,-0.011839390308857611,-0.05651162319395908,-0.016233393960159104,0.03063593325015579,0.10753079134167409,0.0009270255686715245,0.010937387190362857,0.008469556786148358,0.0014545282823248407,-2.098204576117535e-05,0.07153740984748858,0.1169529335739039,0.48,0.97,-0.1,0.01,88233,252,-1.7744%,0.0004,0.5622,-0.2153,-0.0128,0.8758%,1.0328%,28.0900%,-1.8760%,12
"Q1 Cannabis Wholesale Report: Best-Selling Brands And Products, Pharma, CBD And Interstate Commerce",2019-04-10,NVS,2019-04-10 11:52:00+00:00,NOVARTIS A G,88233.0,66987V10,-0.01774371601641178,-0.0007323026657104492,-0.020627395198608234,-0.011839390308857611,-0.05651162319395908,-0.016233393960159104,0.03063593325015579,0.10753079134167409,0.0009270255686715245,0.010937387190362857,0.008469556786148358,0.0014545282823248407,-2.098204576117535e-05,0.07153740984748858,0.1169529335739039,0.48,0.97,-0.1,0.01,88233,252,-1.7744%,0.0004,0.5622,-0.2153,-0.0128,0.8758%,1.0328%,28.0900%,-1.8760%,13
Morgan Stanley Downgrades Novartis to Underweight,2019-04-10,NVS,2019-04-10 11:01:00+00:00,NOVARTIS A G,88233.0,66987V10,-0.01774371601641178,-0.0007323026657104492,-0.020627395198608234,-0.011839390308857611,-0.05651162319395908,-0.016233393960159104,0.03063593325015579,0.10753079134167409,0.0009270255686715245,0.010937387190362857,0.008469556786148358,0.0014545282823248407,-2.098204576117535e-05,0.07153740984748858,0.1169529335739039,0.48,0.97,-0.1,0.01,88233,252,-1.7744%,0.0004,0.5622,-0.2153,-0.0128,0.8758%,1.0328%,28.0900%,-1.8760%,6
Morgan Stanley Downgrades Novartis to Underweight from Equal Weight; Lowers Price Target to SFR 80 from SFR 88,2019-04-10,NVS,2019-04-10 07:59:00+00:00,NOVARTIS A G,88233.0,66987V10,-0.01774371601641178,-0.0007323026657104492,-0.020627395198608234,-0.011839390308857611,-0.05651162319395908,-0.016233393960159104,0.03063593325015579,0.10753079134167409,0.0009270255686715245,0.010937387190362857,0.008469556786148358,0.0014545282823248407,-2.098204576117535e-05,0.07153740984748858,0.1169529335739039,0.48,0.97,-0.1,0.01,88233,252,-1.7744%,0.0004,0.5622,-0.2153,-0.0128,0.8758%,1.0328%,28.0900%,-1.8760%,18
"Deutsche Bank Upgrades Pan American Silver to Buy, Lowers Price Target to $15.50",2019-04-10,PAAS,2019-04-10 11:02:00+00:00,PAN AMERICAN SILVER CORP,81734.0,69790010,-0.001483642728999257,-0.014115868136286736,-0.014858827180509238,-0.007429449218112505,-0.043090633296427594,-0.062407143277537935,-0.22998510586858556,-0.05406691323045021,0.0037229512818157673,0.016591200023489128,0.011252785012868527,0.04173106461502951,-0.02106034260120504,-0.03860753431881914,-0.09885476998708864,0.48,0.97,-0.1,0.01,81734,252,-0.1484%,-0.0003,0.0595,0.6605,0.1718,2.2934%,2.3182%,2.1274%,-0.8309%,13
PAR Technologies shares are trading lower after the company announced a proposed offering of $60 million of senior convertible notes.,2019-04-10,PAR,2019-04-10 14:25:00+00:00,PAR TECHNOLOGY CORP,61146.0,69888410,-0.1369643658399582,0.05382830277085304,0.03526683498769745,0.055220446561367265,0.03155454115895151,-0.0023201490161294247,0.2672853969669946,0.21716940365789306,-0.04694661870598782,-0.043661480817733245,-0.0023971763940625612,-0.031043891005224422,4.909942452613336e-09,-0.09067733894780772,0.14593842733382534,0.48,0.97,-0.1,0.01,61146,252,-13.6964%,0.0014,1.0146,0.9515,-1.1251,3.2732%,3.6654%,20.2552%,-15.4613%,20
"Petrobras Will Sell More Gas Pipelines Linking Brazil Pre-Salt Oil Fields To Onshore Infrastructure, Could Be Valued At $3B+",2019-04-10,PBR,2019-04-10 11:52:00+00:00,PETROLEO BRASILEIRO SA PETROBRAS,88490.0,71654V40,0.006516624242067337,-0.030606266111135483,-0.12065922487505776,-0.11595052083502189,-0.09947025318275982,-0.08946436257834434,-0.17835274282319447,-0.05489890474994508,-0.006474432535469532,0.023030252801500506,0.0439084169871613,0.0536828135422911,0.02989626687347502,0.0374922363258996,0.10398948208924863,0.48,0.97,-0.1,0.01,88490,252,0.6517%,0.0013,1.2112,-0.0913,0.832,2.8679%,3.0609%,12.2118%,0.2103%,19
PepsiCo Recommends Shareholders Reject Mini-Tender Offer By TRC Capital,2019-04-10,PEP,2019-04-10 20:30:00+00:00,PEPSICO INC,13856.0,71344810,-0.001064068521372974,0.013235902120995346,0.014803966566937277,0.014206614084674163,0.011443958640558582,0.024619067195821964,0.013490812488950343,0.07251529059227457,0.00046713569485490325,0.0017388388049315306,-0.004439693168115655,0.0012148584381022065,0.006328797305512834,-0.026645173138792333,-0.008135162099304538,0.48,0.97,-0.1,0.01,13856,252,-0.1064%,0.0004,0.4158,-0.5143,0.0344,1.0143%,1.1091%,16.3655%,0.1937%,9
"JP Morgan Upgrades PulteGroup to Neutral, Raises Price Target From $24 To $25.50",2019-04-10,PHM,2019-04-10 11:07:00+00:00,PULTE GROUP INC,54148.0,74586710,0.01225062645971775,0.01694328337907791,0.01625170464936554,0.02005532192404913,0.038727552767420015,0.09508990496485592,0.09232365573240253,0.12134821520910277,-0.009018391370773315,-0.012785100999671672,-0.0006995614175943077,0.028808038259153124,0.043462400943215185,0.04540847931568015,0.003709214233966307,0.48,0.97,-0.1,0.01,54148,252,1.2251%,0.0,0.6383,0.7118,0.2107,1.7772%,1.9179%,14.1369%,0.2566%,13
Plug Power Partners With Lipari Foods On GenDrive Hydrogen Fuel Cell-Powered Fleet,2019-04-10,PLUG,2019-04-10 11:05:00+00:00,PLUG POWER INC,87337.0,72919P20,0.03088809363543987,0.0,-0.029962606728076935,-0.059925124026401266,-0.041198549757195835,-0.052434493684292094,-0.0636704428220286,-0.13108619917128872,-0.06498197466135025,-0.015209200307949589,0.015686261523307987,0.05714280493963031,0.07916658961780665,0.46327678803404737,0.7499999036191405,0.48,0.97,-0.1,0.01,87337,252,3.0888%,0.0018,1.585,0.81,0.188,3.6765%,4.0171%,16.2383%,1.5923%,12
Pentair Option Alert: Apr 18 $40 Calls Sweep (2) near the Bid: 2991 @ $0.725 vs 5752 OI; Earnings 4/17 Before Open Ref=$39.41,2019-04-10,PNR,2019-04-10 17:30:00+00:00,PENTAIR PLC,13586.0,G7S00T10,0.002555544953793287,0.019118022173643112,0.021157324659682786,0.016823855658247844,-0.017843513539056888,-0.03935620225424452,-0.08827194960992046,-0.03423411418714162,-0.13543961942195892,-0.13448347347933676,-0.1325648227419025,-0.13160230406383744,-0.09630480351384862,-0.08957650441329856,-0.028329202745205673,0.48,0.97,-0.1,0.01,13586,252,0.2556%,-0.0005,1.0401,0.5572,0.5829,1.2414%,1.5822%,38.4363%,-0.7460%,23
"UPDATE: KeyBanc Reinstates PTC With Overweight As Firm Notes 'Our resellers checks add confidence that Rockwell and ANSYS partnerships present catalysts for IoT growth and the core business, which could be beginning to ramp'",2019-04-10,PTC,2019-04-10 14:07:00+00:00,P T C INC,75912.0,69370C10,0.01147717144340277,0.01985710673034191,0.03582681244958752,0.02952298293293465,0.011031761179073563,-0.045702861403799866,-0.10937175192246196,-0.04633330052041429,-0.0018033115193248905,-0.0006372683009689961,0.004376091747285482,-0.00957797659043591,0.014883491770642632,0.010741138157137398,0.08899426595382653,0.48,0.97,-0.1,0.01,75912,252,1.1477%,-0.0002,1.1834,0.2091,-1.0411,1.2247%,2.0059%,62.7260%,0.2645%,34
"KeyBanc Reinstates Overweight on PTC, Announces $111 Price Target",2019-04-10,PTC,2019-04-10 12:21:00+00:00,P T C INC,75912.0,69370C10,0.01147717144340277,0.01985710673034191,0.03582681244958752,0.02952298293293465,0.011031761179073563,-0.045702861403799866,-0.10937175192246196,-0.04633330052041429,-0.0018033115193248905,-0.0006372683009689961,0.004376091747285482,-0.00957797659043591,0.014883491770642632,0.010741138157137398,0.08899426595382653,0.48,0.97,-0.1,0.01,75912,252,1.1477%,-0.0002,1.1834,0.2091,-1.0411,1.2247%,2.0059%,62.7260%,0.2645%,9
Papa John's International Option Alert: Apr 26 $47.5 Calls at the Ask: 726 @ $2.8 vs 748 OI; Earnings 5/7 After Close [est] Ref=$49.81,2019-04-10,PZZA,2019-04-10 16:01:00+00:00,PAPA JOHNS INTL INC,79299.0,69881310,-0.001781475730240345,0.005552226211875677,-0.004759105577247902,-0.013682304565306391,-0.04917706815009759,0.006345424193321625,-0.06839978339257813,-0.08233987043423918,0.013643666170537472,-0.027151930121859014,-0.014243891565254518,-0.024145256331467357,0.026203553652975664,0.20890164250286913,0.19324414183227834,0.48,0.97,-0.1,0.01,79299,252,-0.1781%,-0.0009,0.4175,-0.0624,-0.5574,2.7027%,2.7765%,5.2405%,-0.3907%,24
"Qorvo To Acquire Active-Semi International, Terms Not Disclosed; Additional Details To Be Provided During Q4 Conference Call May 7",2019-04-10,QRVO,2019-04-10 12:16:00+00:00,QORVO INC,85035.0,74736K10,0.01342730782926083,-0.0023612789809703827,0.012593454649378222,0.0020988590041035593,0.004328926942825495,0.01403646236916356,-0.20425033217843236,-0.09536933245279677,-0.0003986548690589897,0.004406487495356437,0.01593733576069445,0.015525875016687118,0.057203088466837304,0.0879375423672688,0.18103317648141926,0.48,0.97,-0.1,0.01,85035,252,1.3427%,-0.0002,1.3515,0.499,-0.4453,1.6551%,2.2608%,46.4074%,0.1605%,19
"Rite Aid Announces 1-For-20 Reverse Stock Split, Effective Apr. 22",2019-04-10,RAD,2019-04-10 20:27:00+00:00,RITE AID CORP,46922.0,76775487,0.01793087832629681,-0.09476844221353531,-0.1190769934846202,-0.2249427988150564,-0.14708477635803496,-0.20820843904951702,-0.34384347435650464,-0.20204315268719664,-0.014316070824861415,-0.04388825143648989,0.01677297256969723,-0.018306634587676007,-0.16574424653079245,-0.25758791364372646,-0.3137689190335262,0.48,0.97,-0.1,0.01,46922,252,1.7931%,-0.0035,1.0843,1.1627,0.7685,3.2755%,3.4704%,10.9151%,0.2154%,10
Goldman Sachs CEO Says Bank Does Not Do Business With Companies That Manufacture Assault Weapons And Bump Stocks,2019-04-10,RGR,2019-04-10 14:35:00+00:00,STURM RUGER & CO INC,73219.0,86415910,0.0003692165191750973,0.004244317300617695,0.004613397550752296,0.008857714937133165,0.0005536558840051331,0.04355048434012687,-0.030895224615384076,0.0026885569426324807,-0.02746862731873989,-0.004593899356341358,0.006877303516436006,0.031220244400750996,0.04033029579743097,-0.05885818157139577,-0.020440765377471082,0.48,0.97,-0.1,0.01,73219,252,0.0369%,0.0001,0.5336,0.6852,0.2017,1.5308%,1.6542%,14.3630%,-0.8771%,18
"EchoStar's Hughes Network Systems Reports Wins Contract From Boeing To Develop Mission Mgmt., System Control, Networking, Ground Hub Capabilities, No Terms Disclosed",2019-04-10,SATS,2019-04-10 12:11:00+00:00,ECHOSTAR CORP,92469.0,27876810,0.01034130062907934,0.009236962214161926,0.016154820835515116,0.02537863176825983,0.018973217976297807,0.08251491137083633,0.24321669759232956,0.30189460521128253,-0.017597150507345782,-0.061179180209243955,-0.049059337379938284,-0.041444204688996567,-0.14709666459087667,-0.15593019395180863,-0.11742195049257087,0.48,0.97,-0.1,0.01,92469,252,1.0341%,-0.0013,0.9654,0.6613,0.3637,1.3645%,1.6721%,33.4081%,-0.0403%,22
Spirit Airlines shares trading lower following Q1 guidance showing expectation for 16.9 year-over-year growth in available seat miles.,2019-04-10,SAVE,2019-04-10 20:24:00+00:00,SPIRIT AIRLINES INC,12796.0,84857710,0.03703701496124268,-0.042130174054927694,-0.03405089202534872,-0.05377388150154194,-0.06137790118996067,-0.04688270993787613,0.04389035478940473,-0.6076797161530557,-0.06893327540114191,-0.06825509093582205,-0.06462167529413543,-0.07051172966664165,0.00048412090496019466,0.02397470343438246,0.10601067845043355,0.48,0.97,-0.1,0.01,12796,252,3.7037%,0.0017,0.9546,0.4443,-0.1976,2.3246%,2.5561%,17.2928%,2.8567%,18
"Spirit Airlines 8-K Shows Expectation For Q1 Guidance: ASMs Up 16.9% Year Over Year, TRASM Up 4%",2019-04-10,SAVE,2019-04-10 20:13:00+00:00,SPIRIT AIRLINES INC,12796.0,84857710,0.03703701496124268,-0.042130174054927694,-0.03405089202534872,-0.05377388150154194,-0.06137790118996067,-0.04688270993787613,0.04389035478940473,-0.6076797161530557,-0.06893327540114191,-0.06825509093582205,-0.06462167529413543,-0.07051172966664165,0.00048412090496019466,0.02397470343438246,0.10601067845043355,0.48,0.97,-0.1,0.01,12796,252,3.7037%,0.0017,0.9546,0.4443,-0.1976,2.3246%,2.5561%,17.2928%,2.8567%,17
Startups In Seattle: Where Are The Amazon Spin-Out Companies?,2019-04-10,SBUX,2019-04-10 19:23:00+00:00,STARBUCKS CORP,77702.0,85524410,0.004792340099811554,0.00516692316159606,0.015500769362854605,0.00900901198071602,-0.004769483795962537,0.021595086205283165,0.016990406954041415,0.16379582889316757,-0.0010637526866047464,0.0011995731256677633,0.010356480342066154,0.011444811732521654,0.02960531411146694,0.05594606830223392,0.18488604153743604,0.48,0.97,-0.1,0.01,77702,252,0.4792%,0.0008,0.6958,-0.3111,-0.0002,1.2644%,1.4335%,22.1951%,0.4424%,9
"SeaChange International, Inc. - Common Stock Q4 EPS $(0.03) Misses $(0.02) Estimate, Sales $16.955M Miss $18.08M Estimate",2019-04-10,SEAC,2019-04-10 20:59:00+00:00,SEACHANGE INTERNATIONAL INC,84255.0,81169940,0.02877695113420486,-0.05594400316476822,-0.07692300472336056,-0.02797200206563033,-0.020979001402641084,-0.01398600213657275,-0.10489509686093901,-0.03496500270520586,-0.007142850663512945,-0.007142850663512945,0.02962959963611489,0.05303025032460296,0.007246370326724705,-0.1419753197991641,-0.18235297481758295,0.48,0.97,-0.1,0.01,84255,252,2.8777%,-0.0015,0.5983,0.0583,0.3976,4.1480%,4.1817%,1.6069%,2.5752%,17
Simulations Plus shares trading higher following strong Q2 results.,2019-04-10,SLP,2019-04-10 17:05:00+00:00,SIMULATIONS PLUS INC,85040.0,82921410,0.1327656209468842,0.010614762082695961,-0.0327288684604492,-0.019902729468225244,-0.026536945312580107,-0.036308064657305184,0.10072867720026424,0.2501830176320292,-0.013346537947654724,-0.024437928673359477,0.0025112631525474605,-0.01285856764696891,-0.04816405714598415,-0.02965486676711926,-0.0018821083436436625,0.48,0.97,-0.1,0.01,85040,252,13.2766%,0.0014,0.9563,1.2928,-0.0133,2.5201%,2.8110%,19.6228%,11.6917%,9
"KeyBanc Reinstates Overweight on Synopsys, Announces $135 Price Target",2019-04-10,SNPS,2019-04-10 12:18:00+00:00,SYNOPSYS INC,77357.0,87160710,0.005056099966168404,0.004092798102647066,0.00775924013049889,0.002472722968584362,-0.01057296910884653,0.020634363400383604,-0.00230215542505785,0.15620743025271455,0.0022331196814775467,0.0008577588163449779,0.012406734880086923,-0.006978127596114825,0.03816726727285058,0.1376621110869718,0.33040706398618824,0.48,0.97,-0.1,0.01,77357,252,0.5056%,0.0007,1.0081,0.013,-0.667,0.9005%,1.5241%,65.0919%,-0.0618%,9
Sterling Construction Co. Wins $21M Project From Airports Unit Of Hawaii Dept. Of Transportation To Perform 40K Tons Of Asphalt Paving Work On Runway At Lanai Airport,2019-04-10,STRL,2019-04-10 13:03:00+00:00,STERLING CONSTRUCTION CO INC,76927.0,85924110,0.01271858904510736,0.01412875298410654,0.003139714645941094,0.007849324004781222,0.06907379288323456,0.03846152087047905,-0.05965464677392496,0.07927788464067609,-0.027820685878396034,-0.03969469059024844,-0.0352760769023166,-0.02480617906762017,-0.003169571233277213,-0.14188267307625668,0.010441774027907247,0.48,0.97,-0.1,0.01,76927,252,1.2719%,0.0008,1.0374,1.4661,0.6367,2.0841%,2.4160%,25.5864%,-0.6072%,27
Teva Pharmaceutical Indus Option Alert: Sep 20 $14 Calls Sweep (2) near the Ask: 500 @ $1.95 vs 145 OI; Earnings 5/2 Before Open [est] Ref=$14.4,2019-04-10,TEVA,2019-04-10 14:20:00+00:00,TEVA PHARMACEUTICAL INDS LTD,75652.0,88162420,0.007560113910585642,-0.01159618515521288,-0.019099572577750634,-0.00613916427211092,-0.030013612757789354,0.032742191293540834,-0.24693041791024617,-0.3744883884637248,-0.03257977217435837,-0.045275563929091156,-0.04213294348298735,-0.03193609923686036,-0.08662900789464789,-0.14108620236070868,-0.2113821359557111,0.48,0.97,-0.1,0.01,75652,252,0.7560%,-0.0005,1.3582,0.69,0.7804,2.2738%,2.6056%,23.8433%,-0.5208%,26
"Teva Reports Its Teva Canada Subsidiary Received Approval Of TRUXIMA In Canada For Treatment of Non-Hodgkin's Lymphoma, Chronic Lymphocytic Leukemia and Rheumatoid Arthritis",2019-04-10,TEVA,2019-04-10 12:07:00+00:00,TEVA PHARMACEUTICAL INDS LTD,75652.0,88162420,0.007560113910585642,-0.01159618515521288,-0.019099572577750634,-0.00613916427211092,-0.030013612757789354,0.032742191293540834,-0.24693041791024617,-0.3744883884637248,-0.03257977217435837,-0.045275563929091156,-0.04213294348298735,-0.03193609923686036,-0.08662900789464789,-0.14108620236070868,-0.2113821359557111,0.48,0.97,-0.1,0.01,75652,252,0.7560%,-0.0005,1.3582,0.69,0.7804,2.2738%,2.6056%,23.8433%,-0.5208%,23
Teva Reports Signing Of New $2.3B Syndicated Revolving Credit Facility,2019-04-10,TEVA,2019-04-10 12:00:00+00:00,TEVA PHARMACEUTICAL INDS LTD,75652.0,88162420,0.007560113910585642,-0.01159618515521288,-0.019099572577750634,-0.00613916427211092,-0.030013612757789354,0.032742191293540834,-0.24693041791024617,-0.3744883884637248,-0.03257977217435837,-0.045275563929091156,-0.04213294348298735,-0.03193609923686036,-0.08662900789464789,-0.14108620236070868,-0.2113821359557111,0.48,0.97,-0.1,0.01,75652,252,0.7560%,-0.0005,1.3582,0.69,0.7804,2.2738%,2.6056%,23.8433%,-0.5208%,10
"Hearing Height Capital Commented On Tax Credit Bill Report, Said Electric Vehicle Tax Credit Extension Is Not Likely Despite Bill",2019-04-10,TM,2019-04-10 15:59:00+00:00,TOYOTA MOTOR CORP,76655.0,89233130,0.0009831455536186695,-0.009330490604043007,0.0018006322062553703,-0.0017187677955434744,0.015550838445438142,0.00826650864360623,-0.038549673061881506,0.038386008036611186,-0.0014725156361237168,-0.003917115753403477,-0.00016386217316777252,0.011686663434201217,0.0023815452090154565,-0.009494489477558155,-0.02406654200774394,0.48,0.97,-0.1,0.01,76655,252,0.0983%,-0.0004,0.6975,-0.1627,0.073,0.8903%,1.1069%,35.3129%,-0.0868%,20
"UPDATE: Bill Will Benefit Tesla, General Motors By Adding $7K Tax Credit For 400K Vehicles/Manufacturer",2019-04-10,TM,2019-04-10 13:00:00+00:00,TOYOTA MOTOR CORP,76655.0,89233130,0.0009831455536186695,-0.009330490604043007,0.0018006322062553703,-0.0017187677955434744,0.015550838445438142,0.00826650864360623,-0.038549673061881506,0.038386008036611186,-0.0014725156361237168,-0.003917115753403477,-0.00016386217316777252,0.011686663434201217,0.0023815452090154565,-0.009494489477558155,-0.02406654200774394,0.48,0.97,-0.1,0.01,76655,252,0.0983%,-0.0004,0.6975,-0.1627,0.073,0.8903%,1.1069%,35.3129%,-0.0868%,15
US Senators Will Introduce Bill To Expand Electric Vehicle Tax Credit By 400K Vehicles,2019-04-10,TM,2019-04-10 13:00:00+00:00,TOYOTA MOTOR CORP,76655.0,89233130,0.0009831455536186695,-0.009330490604043007,0.0018006322062553703,-0.0017187677955434744,0.015550838445438142,0.00826650864360623,-0.038549673061881506,0.038386008036611186,-0.0014725156361237168,-0.003917115753403477,-0.00016386217316777252,0.011686663434201217,0.0023815452090154565,-0.009494489477558155,-0.02406654200774394,0.48,0.97,-0.1,0.01,76655,252,0.0983%,-0.0004,0.6975,-0.1627,0.073,0.8903%,1.1069%,35.3129%,-0.0868%,14
"T-Mobile, Amazon To Bring Prime Video To TVision",2019-04-10,TMUS,2019-04-10 13:14:00+00:00,T MOBILE U S INC,91937.0,87259010,0.01036132033914328,0.01164074707776308,0.021479980077095284,0.02258865282616651,0.004157364831512744,0.007621887884711631,0.05335363810689464,0.04808749846118321,0.002667342545464635,0.015209662131955515,0.01955738840801069,0.024236265020036285,-0.026179414096737852,-0.015304021277637636,0.03507243559281603,0.48,0.97,-0.1,0.01,91937,252,1.0361%,0.0003,0.8059,-0.1757,-0.0133,1.2694%,1.4916%,27.5701%,0.7813%,8
