headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,headline_word_count
"Casey's General Stores Q2 EPS $2.21 Beats $2.14 Estimate, Sales $2.488B Miss $2.53B Estimate",2019-12-09,CASY,2019-12-09 21:13:00+00:00,CASEYS GENERAL STORES INC,21742.0,14752810,-0.002162718446925282,-0.09468403458595276,-0.10523620212254514,-0.12149213792348301,-0.11578828270668129,-0.10078720187023182,-0.040953724876439335,-0.010526997751096556,0.011747052893042564,0.010408864945435914,0.00022767432789128073,0.011106593595554548,0.023058061430375032,0.0763676478375237,0.03668524489978675,14
"JP Morgan Maintains Overweight on Caterpillar, Raises Price Target to $178",2019-12-20,CAT,2019-12-20 14:23:00+00:00,CATERPILLAR INC,18542.0,14912310,0.01758380234241486,0.006302043795585632,-0.0006099590162816915,0.004404647489925306,-0.00033884333736178274,-0.008063985533764861,-0.06215404411386771,-0.29709319253781663,-0.014274000190198421,-0.009223139346616782,-0.0023389953661083762,-0.011990697453678645,0.02814605498278966,-0.003230470728497914,0.1544330360045565,11
"Deutsche Bank Maintains Hold on Caterpillar, Raises Price Target to $147",2019-12-18,CAT,2019-12-18 14:58:00+00:00,CATERPILLAR INC,18542.0,14912310,0.005124000832438469,-0.014274000190198421,0.003058810954236435,0.009380131510418055,0.007476931428153755,0.008972317845049593,-0.11178301818391623,-0.31417634748486534,0.00694822845980525,0.005771980536355414,-0.002793321298639184,0.02449779595593249,0.04505210333772558,-0.003743554679580652,0.14875719119748965,11
"Morgan Stanley Maintains Equal-Weight on Caterpillar, Raises Price Target to $137",2019-12-16,CAT,2019-12-16 13:24:00+00:00,CATERPILLAR INC,18542.0,14912310,-0.00116813147906214,0.00694822845980525,0.012107832020655573,-0.0023389953661084872,0.02160153658773334,0.01596031918166485,-0.062235145336226094,-0.30975184971007963,-0.008516146801412106,0.010624992019630852,0.01861835066193729,0.019688884107851967,0.005527555140051765,0.05609575895761432,0.1272424408326851,11
Standpoint Research Downgrades Caterpillar to Hold,2019-12-12,CAT,2019-12-12 16:14:00+00:00,CATERPILLAR INC,18542.0,14912310,0.01930554769933224,-0.008516146801412217,-0.00967433030131537,-0.002793321298639184,-0.011990697453678756,0.010219375699052513,-0.061908570278698116,-0.30922609530182454,0.007909322157502174,0.008191543023390535,0.008968600776543045,0.027690585865387307,-0.014306225537064288,0.018891941507600762,0.09809130385523313,6
Hearing Standpoint Downgrading Caterpillar From Buy To Hold; Unconfirmed,2019-12-12,CAT,2019-12-12 16:06:00+00:00,CATERPILLAR INC,18542.0,14912310,0.01930554769933224,-0.008516146801412217,-0.00967433030131537,-0.002793321298639184,-0.011990697453678756,0.010219375699052513,-0.061908570278698116,-0.30922609530182454,0.007909322157502174,0.008191543023390535,0.008968600776543045,0.027690585865387307,-0.014306225537064288,0.018891941507600762,0.09809130385523313,9
Caterpillar 8-K Shows Nov. Global Rolling 3-Month Retail Sales Unchanged Year Over Year,2019-12-12,CAT,2019-12-12 14:08:00+00:00,CATERPILLAR INC,18542.0,14912310,0.01930554769933224,-0.008516146801412217,-0.00967433030131537,-0.002793321298639184,-0.011990697453678756,0.010219375699052513,-0.061908570278698116,-0.30922609530182454,0.007909322157502174,0.008191543023390535,0.008968600776543045,0.027690585865387307,-0.014306225537064288,0.018891941507600762,0.09809130385523313,13
Cato Reports Nov. Comps Up 2%,2019-12-05,CATO,2019-12-05 12:00:00+00:00,CATO CORP NEW,11267.0,14920510,-0.004851760342717171,0.001625172677449882,0.021126832221127545,0.03141938595835736,0.003792070856295071,-0.022842282883667853,-0.11277826664553092,-0.12822738307056847,-0.013297872617840767,-0.022655442733401365,-0.026757619588241965,-0.03133161289219155,0.036312828620280735,0.05637812037107559,0.13271863543761686,6
"CymaBay Therapeutics To Reduce Workforce By 60%, Explore Strategic Opportunities With Regard To Its Development",2019-12-19,CBAY,2019-12-19 22:36:00+00:00,CYMABAY THERAPEUTICS INC,14691.0,23257D10,-0.02105261199176311,0.016129016876220703,0.0483871130496869,0.05376345201678445,0.053763451138836515,0.048387111578523934,-0.16666669923421162,-0.3279570014547659,0.10465113073587418,0.005291001245761873,-0.07766988960791377,0.11764701073109118,0.15151515054578102,-0.6339113783004173,-0.6539162028984062,15
Newtyn Management Reports 5.4% Passive Stake In CymaBay Therapeutics,2019-12-13,CBAY,2019-12-13 19:41:00+00:00,CYMABAY THERAPEUTICS INC,14691.0,23257D10,0.1976743638515472,-0.08252425491809845,-0.16504850741639399,-0.07766988960791366,-0.08252425414120412,-0.04854364727770244,-0.09708734756307891,-0.31553397946765593,0.01176469400525093,0.01176469400525093,-0.01149424177627889,0.03614461581576611,-0.011494241683250639,-0.6203090620074496,-0.6934046374470861,9
CymaBay Therapeutics shares are trading higher. Not seeing any news to justify the price action. NOTE: The stock is trading on above-average volume.,2019-12-13,CBAY,2019-12-13 16:55:00+00:00,CYMABAY THERAPEUTICS INC,14691.0,23257D10,0.1976743638515472,-0.08252425491809845,-0.16504850741639399,-0.07766988960791366,-0.08252425414120412,-0.04854364727770244,-0.09708734756307891,-0.31553397946765593,0.01176469400525093,0.01176469400525093,-0.01149424177627889,0.03614461581576611,-0.011494241683250639,-0.6203090620074496,-0.6934046374470861,23
"Morgan Stanley Maintains Underweight on Commerce Bancshares, Raises Price Target to $54",2019-12-04,CBSH,2019-12-04 13:00:00+00:00,COMMERCE BANCSHARES INC,25129.0,20052510,0.01111282594501972,0.006908441428095102,0.014130911183261707,0.01821321846239199,0.023080626032300655,0.06170520012106229,0.06154815679191383,-0.030460017740225,-0.008811920881271362,-0.00944041696946396,-0.017792764579077414,-0.01047378366745011,0.011381661202146232,0.04975822206074465,0.12652204236102849,12
"Morgan Stanley Maintains Underweight on Commerce Bancshares, Lowers Price Target to $52.38",2019-12-02,CBSH,2019-12-02 12:58:00+00:00,COMMERCE BANCSHARES INC,25129.0,20052510,-0.0006340835825540125,-0.008811920881271362,0.0022029797207534507,0.009126640305216593,0.020456321534067845,0.05979542476465194,0.05051145483427755,-0.0394964318836869,-0.008431948721408844,-0.0014896248059061978,-0.0010432150833620257,0.010096415557282024,0.013456294905572319,0.07592294560912194,0.1612958660560455,12
"Capital City Bank Reports Strategic Alliance With BrandMortgage, No Terms Disclosed",2019-12-11,CCBG,2019-12-11 13:45:00+00:00,CAPITAL CITY BANK GROUP,84516.0,13967410,-0.01800885796546936,0.024221479892730713,0.031141855402000207,0.032871998807722624,0.05294120154701165,0.05259517292155458,-0.0186850853917081,-0.22040904589765875,0.013080932199954987,0.0190443616396887,0.03473841061453209,0.04461048975441706,0.007239375904104284,0.03473840934880079,0.09897682040265487,11
Crown Castle International shares are trading higher. Not seeing any news to justify the price action.,2019-12-03,CCI,2019-12-03 20:29:00+00:00,CROWN CASTLE INC,86339.0,22822V10,0.02443678490817547,0.0028326865285634995,0.00633623656442972,0.0097652841639142,-0.0011181059856315567,0.0015687999648774653,0.09243589378725203,0.17525439216643157,-0.02027537487447273,-0.021154147279145885,-0.025742181091362726,-0.010353765112603108,-0.027695247551246083,-0.09100375237357483,-0.09852982348831851,16
