headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Barclays Maintains Equal-Weight on JB Hunt Transport Servs, Lowers Price Target to $120",2019-04-04,JBHT,2019-04-04 14:36:00+00:00,HUNT J B TRANSPORT SERVICES INC,42877.0,44565810,0.007146975491195917,0.003835841314867139,-0.0025891505800234027,-0.012274633124187306,0.004027600023852385,-0.06779823210261837,-0.07667591345103075,-0.1226401711586812,0.0031001714523881674,0.0008700238675889427,0.022213446258096292,0.04480325387244655,0.03861970300999973,-0.09007821590084486,0.11311962442776169,-0.05494506657123566,0.02325579151511192,0.02840906381607056,0.06055252626538277,0.02104606665670872,0.07142850011587143,0.0,0.03809531778097153,0.0,-0.01834860630333424,-0.1167290061712265,-0.07438364624977112,0.02880652621388435,0.03333336859941483,-0.010215082205832,-0.04693096876144409,0.03727345541119576,-0.02197806537151337,-0.01123594492673874,-0.04431815445423126,0.01557665690779686,0.03992506489157677,-0.01351043116301298,-0.05272772908210754,0.03614461794495583,0.002441849792376161,0.1251595169305801,-0.000824756221845746,0.08336766064167023,0.0,0.009523800574243069,-0.07547163218259811,-0.003367358352988958,-0.03757552057504654,-0.08148937672376633,0.03648371621966362,-0.02592472359538078,0.004129862878471613,-0.01176737248897552,0.01156068220734596,0.00788572896271944,0.07721961289644241,-0.01052630599588156,0.07446807622909546,-0.05356433242559433,0.03567318245768547,0.001313108368776739,0.03903963044285774,-0.04854364320635796,0.05102035775780678,-0.02912618592381477,0.0,-0.02009999752044678,-0.02030821889638901,0.02697917446494102,-0.05162793770432472,0.01016045641154051,0.02403382956981659,0.01530191488564014,-0.0315682478249073,0.19,0.21,0.93,0.01,42877,252,0.7147%,-0.0003,1.0209,0.4875,0.5395,1.2132%,1.5532%,38.9883%,-0.0854%,13
"JD.com Recent 6-K Showed Co.'s Chief Public Affairs Officer Ye Lan To Resign Due To Personal, Family Reasons",2019-04-04,JD,2019-04-04 11:52:00+00:00,J D COM INC,14655.0,47215P10,-0.001979527063667774,0.03272726386785507,0.01785126907474055,0.021487589736329582,-0.0016528676777238793,-0.007933877717381743,-0.031074398375402823,0.031074400432817617,0.0006602360517717898,-0.03039029878930588,0.005306795087121952,0.03943757492995359,0.07941594040043531,0.22811990079621092,0.3317222770112054,-0.00217132456600666,-0.03668008744716644,0.006776411551982164,-0.03076926246285439,-0.002314804820343852,-0.01358965318650007,0.005040309857577085,0.01237047277390957,-0.01453106105327606,0.01441019773483276,-0.00462508387863636,0.003650866681709886,0.01124339178204536,-0.01471552532166243,-0.03053435496985912,-0.003081076545640826,0.01545325666666031,-0.02164353802800179,-0.05807121470570564,-0.01908258534967899,0.01982793398201466,-0.04695526883006096,0.02386454306542873,0.05902254581451416,0.03798365965485573,-0.01641585305333138,0.005910990294069052,0.002073953161016107,-0.01241809595376253,0.006287114229053259,0.02048611640930176,0.01292960438877344,-0.01377224829047918,0.03303812444210052,0.00824266392737627,0.01046434603631496,0.004854356870055199,0.009661872871220112,-0.04242423921823502,-0.01798803731799126,0.002374480944126844,0.06192893162369728,0.01019762922078371,-0.023343900218606,0.00387599621899426,0.006113273091614246,0.004477114882320166,-0.004138782620429993,-0.00959082879126072,-0.01323433965444565,-0.02486098185181618,0.02146934904158115,-0.01510676462203264,0.01800603233277798,-0.02489355392754078,0.02351356483995914,-0.005907397717237473,-0.01716739684343338,0.008061799220740795,-0.0269909854978323,0.19,0.21,0.93,0.01,14655,252,-0.1980%,-0.0017,1.4944,-0.0192,-0.8066,2.4094%,2.9842%,34.8118%,0.2714%,18
"'BREAKING: U.S. trade authorities to investigate Jinko, LONGi, REC cells' -PV Magazine",2019-04-04,JKS,2019-04-04 16:07:00+00:00,JINKOSOLAR HOLDING CO LTD,93380.0,47759T10,-0.002516413806006312,0.0025227621663361788,0.002018209742425947,-0.014631634516051872,-0.13370331439398764,-0.03985868380830404,-0.11049448098630621,0.13168518658855488,0.029533762484788895,0.054111428335977596,0.10388893304610058,0.17020031637085142,-0.07795816506402409,0.11254200009437332,0.7429825908998395,0.03375249356031418,0.01200065482407808,-0.001655962900258601,0.009470327757298946,-0.01484074350446463,0.01280467491596937,0.006640106439590454,-0.004432698246091604,0.01023000478744507,-0.02854295819997787,-0.0118822418153286,-0.03531014919281006,0.03399625793099403,0.0322757363319397,-0.02611741237342358,0.003379456466063857,0.002824882045388222,0.01468034368008375,0.009769910015165806,-0.006344490684568882,-0.0006384756416082382,-0.01772974990308285,0.003252159105613828,0.03106596879661083,0.02237478643655777,0.01839985884726048,0.02526423893868923,-0.005988617893308401,0.009037045761942863,-0.002936456119641662,-0.01320376247167587,-0.01631515473127365,-0.03347489610314369,0.01961912773549557,0.0226281676441431,0.03140990808606148,0.02096710167825222,0.01419931929558516,-0.01573881134390831,-0.001241023885086179,-0.007121035363525152,0.01564380340278149,0.003554502269253135,-0.007131024729460478,0.005089383572340012,0.01746250689029694,-0.001116304658353329,0.001071014092303813,0.004697867203503847,-0.01768521964550018,0.01451598573476076,0.008501355536282063,-0.002395269460976124,-0.01791570708155632,-0.007945847697556019,0.01090048812329769,-0.006000931840389967,-0.004858026280999184,-0.004692191258072853,0.003238060278818011,0.19,0.21,0.93,0.01,93380,252,-0.2516%,0.0007,1.7773,1.0917,0.4173,4.0669%,4.4569%,16.7336%,-1.2387%,12
Janssen Announces Investigational CAR-T Therapy JNJ-68284528 Granted PRIME Designation by EMA,2019-04-04,JNJ,2019-04-04 10:00:00+00:00,JOHNSON & JOHNSON,22111.0,47816010,-0.01166429184377193,0.004499412141740322,0.004204411162614496,-3.186517716358139e-11,-0.002655459147225092,0.014383690399248694,0.02242378895841779,0.034989175105069714,-0.003921345807611942,-0.01302343946058293,-0.018742365297763963,-0.01103099341256264,-0.0008740266586237944,0.012661544538523195,0.08713018956685015,-0.0128251276910305,-0.01134497206658125,-0.005367334932088852,-0.02177152782678604,0.02016361802816391,-0.02703711949288845,0.005557702388614416,0.004574001301079988,0.00170745886862278,0.01912882924079895,0.002601735526695848,0.02242815680801868,0.0003625898680184036,0.005074280314147472,-0.01117920875549316,0.005835151299834251,0.015047169290483,0.001071576261892915,-0.0007136648637242615,-0.01428315043449402,-0.003079119138419628,0.01180955115705729,0.0007182782865129411,0.003947626333683729,-0.01680075749754906,0.002545050112530589,0.01233001425862312,0.002865839982405305,-0.008930166251957417,0.007388715632259846,-0.001252230606041849,-0.01038871239870787,0.003257923992350698,0.005051393993198872,0.005026074126362801,0.007501306477934122,-0.004254594445228577,0.002581457374617457,-0.01127582974731922,0.00610632449388504,0.009817908518016338,0.005091043189167976,0.0033628074452281,0.005115556996315718,0.001228495850227773,-0.001752821612171829,-0.000351193273672834,-0.009836665354669094,0.01667558029294014,0.003838726319372654,0.001390610705129802,0.004165906459093094,0.003284398466348648,0.001378325512632728,-0.01032344251871109,0.009388054721057415,0.001722329878248274,-0.01134800259023905,0.01321736257523298,-0.00926874577999115,0.19,0.21,0.93,0.01,22111,252,-1.1664%,0.0,0.6569,-0.5004,0.1126,0.9966%,1.1899%,29.8481%,-1.3252%,11
KeyCorp shares are trading lower after analysts at JP Morgan downgraded the stock from Overweight to Neutral.,2019-04-04,KEY,2019-04-04 12:58:00+00:00,KEYCORP NEW,64995.0,49326710,0.003043167060241103,0.006674794480204582,0.003034050134570254,-0.013349473520545496,-0.002427124810549852,0.018810765734512902,0.01638352420417033,0.09359040814031339,-0.002428598003461957,0.004892961524495698,0.043174622076862956,0.06896554458740067,-0.006049627831092863,-0.07565913841676586,0.05412448621714172,0.0009723120019771159,0.02525500021874905,-0.02084322646260262,-0.00628926744684577,-0.008763402700424194,0.00736736785620451,-0.0102389557287097,0.02019703760743141,-0.01351998001337051,-0.01517373789101839,0.007455249316990376,0.01726691611111164,0.01163917407393456,0.007670174818485975,0.0,-0.003805895335972309,-0.01384913641959429,-0.01452780794352293,-0.003931200131773949,0.01134679466485977,0.0,0.009268318302929401,-0.002900017891079187,-0.002423617988824844,0.01360547542572021,0.007190777454525232,-0.002379873534664512,0.00620234152302146,-0.002370755653828382,0.01188212912529707,0.00469696894288063,0.02431044727563858,0.04381565377116203,0.0113685317337513,-0.0134024852886796,0.003505693515762687,-0.01091703120619059,0.0119205741211772,-0.01268595363944769,-0.005759821273386478,-0.004456344991922379,-0.001342913485132158,-0.004034072160720825,0.003150387201458216,0.002691766014322639,0.0004474375164136291,-0.01475849375128746,-0.004539281595498323,0.0009120135800912976,0.03690202534198761,-0.02152898721396923,0.01930849999189377,0.0,0.01057267654687166,-0.02266784943640232,-0.01828723587095737,0.02226259745657444,-0.05333336815237999,0.003755865152925253,-0.07811038941144943,0.19,0.21,0.93,0.01,64995,252,0.3043%,0.0001,1.3474,0.5412,1.7264,1.0335%,1.6782%,62.0744%,-1.7079%,17
"JP Morgan Downgrades KeyCorp to Neutral, Lowers Price Target to $17",2019-04-04,KEY,2019-04-04 11:11:00+00:00,KEYCORP NEW,64995.0,49326710,0.003043167060241103,0.006674794480204582,0.003034050134570254,-0.013349473520545496,-0.002427124810549852,0.018810765734512902,0.01638352420417033,0.09359040814031339,-0.002428598003461957,0.004892961524495698,0.043174622076862956,0.06896554458740067,-0.006049627831092863,-0.07565913841676586,0.05412448621714172,0.04735235869884491,0.0009723120019771159,0.02525500021874905,-0.02084322646260262,-0.00628926744684577,-0.008763402700424194,0.00736736785620451,-0.0102389557287097,0.02019703760743141,-0.01351998001337051,-0.01517373789101839,0.007455249316990376,0.01726691611111164,0.01163917407393456,0.007670174818485975,0.0,-0.003805895335972309,-0.01384913641959429,-0.01452780794352293,-0.003931200131773949,0.01134679466485977,0.0,0.009268318302929401,-0.002900017891079187,-0.002423617988824844,0.01360547542572021,0.007190777454525232,-0.002379873534664512,0.00620234152302146,-0.002370755653828382,0.01188212912529707,0.00469696894288063,0.02431044727563858,0.04381565377116203,0.0113685317337513,-0.0134024852886796,0.003505693515762687,-0.01091703120619059,0.0119205741211772,-0.01268595363944769,-0.005759821273386478,-0.004456344991922379,-0.001342913485132158,-0.004034072160720825,0.003150387201458216,0.002691766014322639,0.0004474375164136291,-0.01475849375128746,-0.004539281595498323,0.0009120135800912976,0.03690202534198761,-0.02152898721396923,0.01930849999189377,0.0,0.01057267654687166,-0.02266784943640232,-0.01828723587095737,0.02226259745657444,-0.05333336815237999,0.003755865152925253,0.19,0.21,0.93,0.01,64995,252,0.3043%,0.0001,1.3474,0.5412,1.7264,1.0335%,1.6782%,62.0744%,-1.7079%,11
"Keefe Bruyette & Woods Upgrades Kearny Financial to Market Perform, Raises Price Target to $12.50",2019-04-04,KRNY,2019-04-04 10:49:00+00:00,KEARNY FINANCIAL CORP NEW,90600.0,48716P10,0.01155628450214863,-0.0007616320508533336,-0.007616175148276949,-0.015232277836727981,0.006092911425903402,0.013709086463378206,0.022086821756104547,0.028914313440961292,-0.0007698405534029007,-0.0030722667697531403,0.008546981707050483,0.005422129119163177,7.285292369374474e-10,-0.03349102527349812,-0.025545164221196792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,90600,252,1.1556%,0.0005,0.6796,0.9205,0.9356,1.1753%,1.4144%,30.9555%,-0.0444%,15
Centrus Energy Reports Board Approved Second Amendment To Section 382 Rights Deal,2019-04-04,LEU,2019-04-04 10:49:00+00:00,CENTRUS ENERGY CORP,86233.0,15643U10,0.02317878603935242,0.03236250579357147,0.051779964138851886,0.06796117869869978,0.056634367282024645,0.009708730313291003,-0.029126185391706527,0.09385120465095653,-0.050314489752054214,2.6230169147822835e-09,0.08243728713004184,0.10622709360285087,-0.05625001774219729,-0.016286630780320333,0.3981480905128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,86233,252,2.3179%,0.0014,1.153,0.4679,1.1101,5.7685%,5.8683%,3.3731%,0.9765%,12
"Pentagon Considering Sale Of Lockheed Martin-Made F-35 Jets To Greece, Romania And Poland",2019-04-04,LMT,2019-04-04 19:49:00+00:00,LOCKHEED MARTIN CORP,21178.0,53983010,0.008073550648987293,0.009710591286420822,0.01998862062236406,0.010044312728427318,0.01975500599751534,0.04868687435593677,0.1278739114459695,0.21406545421387446,-0.019234631210565567,-0.02307016043775001,-0.009628245913970379,0.01129435911069887,0.004358329010568429,-0.025443823321693038,0.11676993571310423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,21178,252,0.8074%,-0.0007,0.8359,-0.1431,-0.0314,1.1608%,1.4279%,33.9197%,0.7060%,13
Pentagon Spokesman Says United States Has No Plan To Take Back Two F-35 Jets From Turkey At Luke Air Force Base; Says Training Of Turkish Pilots On F-35 Jets At Luke Air Force Base Will Continue,2019-04-04,LMT,2019-04-04 15:25:00+00:00,LOCKHEED MARTIN CORP,21178.0,53983010,0.008073550648987293,0.009710591286420822,0.01998862062236406,0.010044312728427318,0.01975500599751534,0.04868687435593677,0.1278739114459695,0.21406545421387446,-0.019234631210565567,-0.02307016043775001,-0.009628245913970379,0.01129435911069887,0.004358329010568429,-0.025443823321693038,0.11676993571310423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,21178,252,0.8074%,-0.0007,0.8359,-0.1431,-0.0314,1.1608%,1.4279%,33.9197%,0.7060%,36
"Lindsay, Iteris Report Partnership to Create Smart Work Zones Across US Roadways, No Terms Disclosed",2019-04-04,LNN,2019-04-04 10:48:00+00:00,LINDSAY CORP,12211.0,53555510,0.005129873286932707,0.0049994345754384995,-0.019997977771858744,-0.11352985296758689,-0.12415379072426946,-0.09040724965226432,-0.1888699207538288,-0.147670297717179,0.010900611989200115,-0.012509115302084872,-0.01312123475365723,-0.002610421429589227,-0.026299711868479125,0.06156916338354845,-0.002138363977247093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,12211,252,0.5130%,0.0005,1.2052,0.5383,0.353,1.5887%,1.9804%,35.6458%,-0.1640%,15
Lightbridge Says Framatome USA Awarded Nuclear Energy Voucher To Accelerate Application Of A Metallic Fuel Design Using Co.'s Technology,2019-04-04,LTBR,2019-04-04 20:28:00+00:00,LIGHTBRIDGE CORP,93083.0,53224K30,0.08423949033021927,0.03467858210206032,0.06053645432625965,0.1008699855585129,0.039149360920986975,0.039028509965429725,0.16815129066529244,-0.2387626994847628,0.031486473977565765,0.16737532063236538,0.3863058562299786,0.3880705587217912,0.2932903854049931,0.2525435302718553,0.1392536962305575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,93083,252,8.4239%,-0.0006,0.5875,0.815,0.7204,3.1558%,3.2276%,4.3975%,7.5810%,19
"LyondellBasell Reports All Clear Issued Following Flaring Event At Its Houston, Texas Facility",2019-04-04,LYB,2019-04-04 12:19:00+00:00,LYONDELLBASELL INDUSTRIES N V,12345.0,N5374510,0.01788468845188618,-0.012364419177174568,-0.009435956203408868,-0.02114964257034868,-0.018329663110300154,-0.004446812421368684,-0.13069410001949155,-0.04081529107751325,0.013652654364705086,0.039119005105384685,0.07730732529563022,0.0849203997150505,0.049229700975031765,0.027871453306200333,0.054118012000492044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,12345,252,1.7885%,-0.0003,1.1429,0.2079,0.5174,1.2456%,1.6313%,41.6988%,1.0621%,13
"UPDATE: Evercore ISI Downgrades Live Nation, Maintains $64 Target As Firm Sees Headline Risk When Co. Reports Q1 Earnings As Firm Notes 'there should be some challenging Ticketing AOI comparisons leading to a y-o-y decline'",2019-04-04,LYV,2019-04-04 14:03:00+00:00,LIVE NATION ENTERTAINMENT INC,91041.0,53803410,-0.02668928727507591,-0.002536057261750102,0.007766709436627828,0.005389129396659698,0.014106821305038153,0.03582181439032128,0.008559215203938653,0.06451107293191605,0.0007720094872638583,0.005272895988708948,0.02014477162974737,0.023527520325730356,0.026444943543940003,0.16477983889928005,0.2734773618654389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,91041,252,-2.6689%,0.0015,1.0968,0.1871,-0.3985,1.4304%,1.8937%,42.9504%,-2.6104%,35
"Raymond James Downgrades Mid-America Apartment to Market Perform, Maintains $105 Target",2019-04-04,MAA,2019-04-04 11:39:00+00:00,MID AMERICA APT COMMUNITIES INC,80183.0,59522J10,-0.004822554998099804,0.0044801849871873856,-0.000822931234996549,-0.0004571918684533882,0.011611928358290946,-0.01720195443187178,0.061100982294326256,0.09319682418809028,-0.0003638431371655315,0.009831844615277419,0.005213570279696711,0.01066768114516492,0.03299184261647392,0.06481932572160654,0.19091292467083343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,80183,252,-0.4823%,0.0006,0.3603,-0.3352,-0.025,1.0148%,1.0835%,12.2763%,-0.4774%,11
Janney Capital Downgrades Mid-America Apartment to Neutral,2019-04-04,MAA,2019-04-04 11:05:00+00:00,MID AMERICA APT COMMUNITIES INC,80183.0,59522J10,-0.004822554998099804,0.0044801849871873856,-0.000822931234996549,-0.0004571918684533882,0.011611928358290946,-0.01720195443187178,0.061100982294326256,0.09319682418809028,-0.0003638431371655315,0.009831844615277419,0.005213570279696711,0.01066768114516492,0.03299184261647392,0.06481932572160654,0.19091292467083343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,80183,252,-0.4823%,0.0006,0.3603,-0.3352,-0.025,1.0148%,1.0835%,12.2763%,-0.4774%,7
Merrimack Discontinues Development Of MM-310 After Safety Update Showed Phase 1 Study Was Unable To Reach Optimal Therapeutic Index; Co. Plans To Reduce Workforce Reflective Of Narrowed Preclinical Development Pipeline,2019-04-04,MACK,2019-04-04 20:17:00+00:00,MERRIMACK PHARMACEUTICALS INC,13325.0,59032820,0.004189973697066307,-0.16411679983139038,-0.18915161250912982,-0.20305980529002032,-0.1988873145647735,-0.16550765201996243,-0.16550765253132393,-0.16133516450407082,0.007741003297269344,0.001398566774009291,0.030215833410184745,0.009858821275973373,-0.016483565042252457,0.21768702728699596,0.5266524083069333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,13325,252,0.4190%,0.0002,0.5932,1.3024,-0.199,4.0768%,4.2046%,5.9891%,0.1958%,30
Marriott International Announces '40 by 2020' Expansion Vision In Asia-Pacific,2019-04-04,MAR,2019-04-04 13:08:00+00:00,MARRIOTT INTERNATIONAL INC NEW,85913.0,57190320,0.004635615274310112,0.01406959630548954,0.02049929463126965,0.0034039104401817344,0.007942534539770785,0.016717146609278366,-0.009757891077557423,0.07244397065716202,0.02404666319489479,0.03248332216043193,0.05196258786788044,0.07710565880148645,0.06404138708401441,0.03977852988269781,0.2223005162713807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,85913,252,0.4636%,-0.0004,0.9658,0.2032,-0.1982,1.1900%,1.5826%,43.4589%,0.4147%,10
"Wells Fargo Maintains Market Perform on Medtronic, Lowers Price Target to $100",2019-04-04,MDT,2019-04-04 14:51:00+00:00,MEDTRONIC PLC,60097.0,G5960L10,0.008818614296615124,-0.003362132003530971,-0.0026897398089406055,-0.005715590336169973,-0.018267452872662515,-0.05614705794471264,-0.016810489553731878,0.09940597152559616,-0.021570846438407898,-0.024699585534813884,-0.028875766510825907,-0.020053236371026628,-0.030416698272348275,-0.04170066118091731,0.0785953270919646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,60097,252,0.8819%,0.0001,0.6869,-0.232,-0.2842,0.9887%,1.2479%,37.2274%,1.0722%,12
Macquarie Downgrades Vail Resorts to Neutral,2019-04-04,MTN,2019-04-04 11:22:00+00:00,VAIL RESORTS INC,84588.0,91879Q10,-0.02811116352677345,0.018988793715834618,0.011931878406161056,0.008264073344726341,0.010214016013157412,-0.027485018934783167,0.021124485266851067,0.041894353568575404,0.004214022774249315,0.013815136677767237,0.019880312678130174,0.04193699209500856,0.06329315222818388,0.05755623306430935,0.02177074839287374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,84588,252,-2.8111%,-0.0005,0.9325,0.1152,-0.5366,1.8835%,2.1955%,26.3992%,-2.5628%,6
"UPDATE: Morgan Stanley Downgrades Micron To Underweight, Maintains $32 Target As Firm Believes 'The Growing consensus view that earnings near a bottom this quarter seems much too optimistic given producer inventories climbing to 25-year highs'",2019-04-04,MU,2019-04-04 15:11:00+00:00,MICRON TECHNOLOGY INC,53613.0,59511210,-0.02300688065588474,0.01002565398812294,0.00023320410121874247,-0.02727904402759307,-0.01422244444542331,0.011890931992887488,-0.15924453396829652,-0.06481694155356943,0.03440157696604729,0.03905329002642999,0.06218242368918747,0.11904160127573915,0.09394468847145387,0.04003796411408023,0.2911765158886037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,53613,252,-2.3007%,-0.0012,1.8064,0.6536,-0.3203,2.3075%,3.0390%,42.3482%,-2.5354%,35
"Morgan Stanley Downgrades Micron, Says Street Outlook 'Too Optimistic'",2019-04-04,MU,2019-04-04 13:49:00+00:00,MICRON TECHNOLOGY INC,53613.0,59511210,-0.02300688065588474,0.01002565398812294,0.00023320410121874247,-0.02727904402759307,-0.01422244444542331,0.011890931992887488,-0.15924453396829652,-0.06481694155356943,0.03440157696604729,0.03905329002642999,0.06218242368918747,0.11904160127573915,0.09394468847145387,0.04003796411408023,0.2911765158886037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,53613,252,-2.3007%,-0.0012,1.8064,0.6536,-0.3203,2.3075%,3.0390%,42.3482%,-2.5354%,9
Micron shares are trading lower after Morgan Stanley downgraded the company's stock from Equal-Weight to Underweight. Analysts said their view on fundamentals has not changed but the recent rally has tilted the risk/reward profile to the negative side.,2019-04-04,MU,2019-04-04 12:20:00+00:00,MICRON TECHNOLOGY INC,53613.0,59511210,-0.02300688065588474,0.01002565398812294,0.00023320410121874247,-0.02727904402759307,-0.01422244444542331,0.011890931992887488,-0.15924453396829652,-0.06481694155356943,0.03440157696604729,0.03905329002642999,0.06218242368918747,0.11904160127573915,0.09394468847145387,0.04003796411408023,0.2911765158886037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,53613,252,-2.3007%,-0.0012,1.8064,0.6536,-0.3203,2.3075%,3.0390%,42.3482%,-2.5354%,38
Morgan Stanley Downgrades Micron Technology to Underweight,2019-04-04,MU,2019-04-04 10:35:00+00:00,MICRON TECHNOLOGY INC,53613.0,59511210,-0.02300688065588474,0.01002565398812294,0.00023320410121874247,-0.02727904402759307,-0.01422244444542331,0.011890931992887488,-0.15924453396829652,-0.06481694155356943,0.03440157696604729,0.03905329002642999,0.06218242368918747,0.11904160127573915,0.09394468847145387,0.04003796411408023,0.2911765158886037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,53613,252,-2.3007%,-0.0012,1.8064,0.6536,-0.3203,2.3075%,3.0390%,42.3482%,-2.5354%,7
"Micron Shares Down 3.5% Premarket, Hearing Morgan Stanley Downgraded To Underweight",2019-04-04,MU,2019-04-04 10:28:00+00:00,MICRON TECHNOLOGY INC,53613.0,59511210,-0.02300688065588474,0.01002565398812294,0.00023320410121874247,-0.02727904402759307,-0.01422244444542331,0.011890931992887488,-0.15924453396829652,-0.06481694155356943,0.03440157696604729,0.03905329002642999,0.06218242368918747,0.11904160127573915,0.09394468847145387,0.04003796411408023,0.2911765158886037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,53613,252,-2.3007%,-0.0012,1.8064,0.6536,-0.3203,2.3075%,3.0390%,42.3482%,-2.5354%,11
Newtek Business Services Corp. Raises 2019 Annual Dividend Forecast To $1.85-$1.86 Per Share,2019-04-04,NEWT,2019-04-04 18:32:00+00:00,NEWTEKONE INC,58836.0,65252620,0.007766982540488243,0.0202312171459198,0.021676245044823572,0.013005801950773721,0.012524095280935343,0.00048170532530478205,0.07947974927551305,0.1192247974478533,0.006350809708237648,0.04409532853817333,0.04887988769107632,0.04040409875604811,0.045154807947668685,0.060359028242513935,0.12933932045582885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,58836,252,0.7767%,0.001,0.9043,0.2281,0.4294,1.6652%,1.8638%,20.1806%,0.1465%,13
Northrop Grumman Wins $22M Air Force Deal To Support T-38 And F-5 Program,2019-04-04,NOC,2019-04-04 17:38:00+00:00,NORTHROP GRUMMAN CORP,24766.0,66680710,0.01593192294239998,0.019519492983818054,0.021733455882989805,0.009077123643127516,0.02354158280372598,0.03745246838777172,0.13165563078335207,0.1804972270297751,-0.024036794900894165,-0.02681396513491774,-0.010534111466147578,0.010760821217361327,-0.01368032953477527,-0.07061003707965074,0.07220419807694411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.21,0.93,0.01,24766,252,1.5932%,-0.0011,0.7764,0.1353,0.0916,1.4527%,1.6402%,21.5523%,1.3406%,13
