headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
"Boyd Gaming Q1 EPS $0.43, Inline, Sales $827.288M Beat $825.58M Estimate",2019-04-25,BYD,2019-04-25 21:22:00+00:00,BOYD GAMING CORP,79758.0,10330410,-0.01163920480757952,-0.0336761586368084,0.003433489473536611,-0.009923042729496956,0.005356858018785715,-0.02096942625939846,0.007022498641163111,0.009937233291566372,-0.01070255320519209,-0.07782241702079773,-0.01040679775178432,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,-0.14,-0.75,-0.19,0.01,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,565961.0,1.6297,1.0411,-0.1645,-0.218158,0.20651879519242047,0.873741,-0.9074171586368084,0.303346,-0.2999125105264634,-0.055187999999999994,0.04526495727050304,-1.343651,1.3490078580187856,-0.251752,0.23078257374060152,1.8505609999999997,-1.8435385013588366,-0.626583,0.6365202332915664,-2.745193,2.734490446794808,-0.34953399999999996,0.2717115829792022,-0.447316,0.43690920224821567,-0.7008983634443879,-1.2073296691632718,-0.25464755325596033,1.6250553890298902,2.466875537695557
Vegas Strip Revenue Down 3.8% In March,2019-04-25,BYD,2019-04-25 14:51:00+00:00,BOYD GAMING CORP,79758.0,10330410,-0.01163920480757952,0.01603918150067329,-0.01844467595219612,0.0008464404381811619,-0.004397806711494923,0.03822629898786545,0.0008181842276826501,0.02029513008892536,-0.0131726861000061,-0.01872051879763603,-0.0336761586368084,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,-0.14,-0.75,-0.19,0.01,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,565961.0,1.6297,1.0411,-0.1645,-0.218158,0.20651879519242047,0.873741,-0.8577018184993267,0.303346,-0.3217906759521961,-0.055187999999999994,0.056034440438181156,-1.343651,1.339253193288505,-0.251752,0.2899782989878654,1.8505609999999997,-1.849742815772317,-0.626583,0.6468781300889254,-2.745193,2.732020313899994,-0.34953399999999996,0.3308134812023639,-0.447316,0.4136398413631916,-0.6511830233069063,-1.1794924944515228,-0.26575623551401495,1.6852659327145516,2.563587249770023
Sportech Racing And Digital Reports Expanded Tote Services Deal With Boyd Gaming,2019-04-17,BYD,2019-04-17 12:12:00+00:00,BOYD GAMING CORP,79758.0,10330410,-0.009702208451926708,0.01695500873029232,-0.01292953919619322,0.01482248585671186,0.02088993787765503,-0.003327246056869626,0.005341340322047472,-0.01660302095115185,0.01603918150067329,-0.01844467595219612,0.0008464404381811619,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,-0.32,-0.7,0.83,0.01,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,529887.0,1.6342,1.0408,-0.1342,-0.5129440000000001,0.5032417915480734,0.18976200000000001,-0.1728069912697077,0.18976200000000001,-0.20269153919619323,1.595174,-1.5803515141432882,-0.365866,0.38675593787765505,-0.21878800000000004,0.2154607539431304,0.8761260000000001,-0.8707846596779526,0.30415600000000004,-0.3207590209511519,-0.05536800000000001,0.0714071815006733,-1.3473860000000002,1.328941324047804,-0.25247200000000003,0.2533184404381812,0.3304348002783657,-0.3754985304659009,-1.7830430533394814,-0.9781348223225028,0.6775840193006845
"Citigroup Working on ~Seven M&A Deals in Middle East, North Africa Due to Rebound in Oil Prices",2019-04-29,C,2019-04-29 08:13:00+00:00,CITIGROUP INC,70519.0,17296742,0.0218673087656498,0.003383088391274214,0.003246684558689594,-0.01394069194793701,-0.003029511077329516,0.01886550709605217,0.02038025856018066,0.003531858557835221,-0.007281534839421511,0.004645443055778742,-0.006205915473401546,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,0.18,0.08,0.65,0.01,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,579881.0,1.3949,-0.1006,1.1162,0.261082,-0.23921469123435019,-0.045796,0.04917908839127422,-1.148767,1.1520136845586897,-0.214184,0.200243308052063,1.5852369999999998,-1.5882665110773293,-0.535011,0.5538765070960522,-2.3483810000000003,2.368761258560181,-0.297878,0.3014098585578352,-0.381572,0.3742904651605785,0.49721499999999996,-0.4925695569442212,-3.715383,3.7091770845265986,-0.19003560284307597,1.2011927729499638,1.3522569926107526,-0.8341466959292142,6.814945616957024
Citigroup shares are trading higher after peer company Morgan Stanley reported better-than-expected Q1 EPS and sales.,2019-04-17,C,2019-04-17 14:17:00+00:00,CITIGROUP INC,70519.0,17296742,0.01500506326556206,0.02653694525361061,0.009223162196576595,0.01789161190390587,-0.003161355620250106,-0.01509580668061972,-0.006826362572610378,-0.0002594251418486238,0.01478800177574158,0.005113049875944853,0.001780483173206449,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,-0.32,-0.7,0.83,0.01,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,529366.0,1.3892,-0.1063,1.114,-0.434544,0.44954906326556204,0.162812,-0.1362750547463894,0.162812,-0.15358883780342342,1.357524,-1.339632388096094,-0.309516,0.3063546443797499,-0.184488,0.1693921933193803,0.746276,-0.7531023625726104,0.260056,-0.26031542514184863,-0.045568,0.060356001775741575,-1.144036,1.149149049875945,-0.213272,0.21505248317320644,0.31327400851917264,-0.2898638925498128,-1.4932212258995174,-0.8638855503969638,0.5805319404298143
"Morgan Stanley Maintains Overweight on Citigroup, Raises Price Target to $81",2019-04-16,C,2019-04-16 13:43:00+00:00,CITIGROUP INC,70519.0,17296742,0.0286435205489397,-0.01906456612050533,-0.02176730148494244,0.01112577971071005,-0.001964814029633999,-0.01575015857815742,0.02653694525361061,0.009223162196576595,0.01789161190390587,-0.003161355620250106,-0.01509580668061972,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,0.13,0.12,0.7,0.01,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,522151.0,1.3868,-0.0984,1.1142,0.190284,-0.1616404794510603,-0.433776,0.41471143387949466,0.16254800000000003,-0.18431530148494246,0.16254800000000003,-0.15142222028928998,1.355196,-1.357160814029634,-0.308964,0.2932138414218426,-0.184152,0.21068894525361062,0.7450040000000001,-0.7357808378034235,0.25962399999999997,-0.2417323880960941,-0.045472,0.04231064437974989,-1.142044,1.1269481933193803,0.25307095442843436,0.2303961323945522,-0.33573752177423244,-1.2153691928970813,0.6956483984750659
"BMO Capital Maintains Outperform on Citigroup, Raises Price Target to $93",2019-04-16,C,2019-04-16 13:15:00+00:00,CITIGROUP INC,70519.0,17296742,0.0286435205489397,-0.01906456612050533,-0.02176730148494244,0.01112577971071005,-0.001964814029633999,-0.01575015857815742,0.02653694525361061,0.009223162196576595,0.01789161190390587,-0.003161355620250106,-0.01509580668061972,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,0.13,0.12,0.7,0.01,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,522151.0,1.3868,-0.0984,1.1142,0.190284,-0.1616404794510603,-0.433776,0.41471143387949466,0.16254800000000003,-0.18431530148494246,0.16254800000000003,-0.15142222028928998,1.355196,-1.357160814029634,-0.308964,0.2932138414218426,-0.184152,0.21068894525361062,0.7450040000000001,-0.7357808378034235,0.25962399999999997,-0.2417323880960941,-0.045472,0.04231064437974989,-1.142044,1.1269481933193803,0.25307095442843436,0.2303961323945522,-0.33573752177423244,-1.2153691928970813,0.6956483984750659
"UBS Maintains Buy on Citigroup, Raises Price Target to $83",2019-04-16,C,2019-04-16 12:37:00+00:00,CITIGROUP INC,70519.0,17296742,0.0286435205489397,-0.01906456612050533,-0.02176730148494244,0.01112577971071005,-0.001964814029633999,-0.01575015857815742,0.02653694525361061,0.009223162196576595,0.01789161190390587,-0.003161355620250106,-0.01509580668061972,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,0.13,0.12,0.7,0.01,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,522151.0,1.3868,-0.0984,1.1142,0.190284,-0.1616404794510603,-0.433776,0.41471143387949466,0.16254800000000003,-0.18431530148494246,0.16254800000000003,-0.15142222028928998,1.355196,-1.357160814029634,-0.308964,0.2932138414218426,-0.184152,0.21068894525361062,0.7450040000000001,-0.7357808378034235,0.25962399999999997,-0.2417323880960941,-0.045472,0.04231064437974989,-1.142044,1.1269481933193803,0.25307095442843436,0.2303961323945522,-0.33573752177423244,-1.2153691928970813,0.6956483984750659
Citi CFO Says Bank Expects To Return To YoY Revenue Growth In Q2,2019-04-15,C,2019-04-15 14:29:00+00:00,CITIGROUP INC,70519.0,17296742,-0.0005933093489147723,-0.01906456612050533,-0.02176730148494244,0.01112577971071005,-0.001964814029633999,-0.01575015857815742,0.02653694525361061,0.009223162196576595,0.01789161190390587,-0.003161355620250106,-0.01509580668061972,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,514936.0,1.3712,-0.1117,1.0853,-0.113408,0.11281469065108522,0.188256,-0.20732056612050534,-0.428784,0.40701669851505756,0.160832,-0.14970622028928995,0.160832,-0.162796814029634,1.340064,-1.3558141585781573,-0.305376,0.3319129452536106,-0.18196800000000002,0.19119116219657661,0.7367360000000001,-0.7188443880960942,0.256816,-0.2599773556202501,-0.044848,0.02975219331938028,-0.09450587546942012,0.19969613239455222,0.2573104782257676,-1.6683171928970812,-1.7817796015249343
Citi's Stock Seesaws After Mixed Q1 Earnings,2019-04-15,C,2019-04-15 12:24:00+00:00,CITIGROUP INC,70519.0,17296742,-0.0005933093489147723,0.01342365704476833,-0.002661504549905658,0.005523486528545618,0.001604706165380776,-0.00887356698513031,-0.005595585331320763,-0.03126172348856926,-0.01368268392980099,0.01727522164583206,-0.005403393413871527,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,514936.0,1.3712,-0.1117,1.0853,-0.113408,0.11281469065108522,0.188256,-0.17483234295523167,-0.428784,0.42612249545009434,0.160832,-0.15530851347145438,0.160832,-0.15922729383461923,1.340064,-1.3489375669851302,-0.305376,0.2997804146686792,-0.18196800000000002,0.15070627651143076,0.7367360000000001,-0.750418683929801,0.256816,-0.23954077835416793,-0.044848,0.03944460658612847,-0.06201765230414645,0.25129015249486264,0.27081398197863993,-1.6634733742912038,-1.848965731502861
"Citigroup Q1 EPS $1.87 Beats $1.8 Estimate, Sales $18.58B Miss $18.65B Estimate",2019-04-15,C,2019-04-15 11:59:00+00:00,CITIGROUP INC,70519.0,17296742,-0.0005933093489147723,-0.02332468703389168,0.007202422246336937,0.01342365704476833,-0.002661504549905658,0.005523486528545618,0.001604706165380776,-0.00887356698513031,-0.005595585331320763,-0.03126172348856926,-0.01368268392980099,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,514936.0,1.3712,-0.1117,1.0853,-0.113408,0.11281469065108522,0.188256,-0.21158068703389168,-0.428784,0.43598642224633694,0.160832,-0.14740834295523167,0.160832,-0.16349350454990566,1.340064,-1.3345405134714543,-0.305376,0.30698070616538076,-0.18196800000000002,0.1730944330148697,0.7367360000000001,-0.7423315853313208,0.256816,-0.28807772348856925,-0.044848,0.031165316070199008,-0.09876599638280646,0.22440573521244525,0.28857807929110524,-1.6454423609765916,-1.853709367040895
Citigroup to Refund $2.2M+ to Retail Customers In Australia Who Suffered Losses From Complex Investments,2019-04-15,C,2019-04-15 08:33:00+00:00,CITIGROUP INC,70519.0,17296742,-0.0005933093489147723,0.003012021305039525,-0.009509441442787647,-0.00404253788292408,0.007483561523258686,0.002266150200739503,0.001130465185269713,-0.001129188691265881,-0.009797749109566212,0.02613215148448944,0.01260976959019899,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,-0.09,-0.22,-0.53,0.01,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,514936.0,1.3712,-0.1117,1.0853,-0.113408,0.11281469065108522,0.188256,-0.18524397869496048,-0.428784,0.41927455855721235,0.160832,-0.16487453788292408,0.160832,-0.15334843847674132,1.340064,-1.3377978497992604,-0.305376,0.3065064651852697,-0.18196800000000002,0.18083881130873414,0.7367360000000001,-0.7465337491095663,0.256816,-0.23068384851551055,-0.044848,0.05745776959019899,-0.07242928804387526,0.23403057986225187,0.25440002067428824,-1.6560208261589258,-1.7702124013401346
PreMarket Prep Opening NYSE Imbalance Update: Citigroup 163k Shares To Sell; Disney 62k To Buy,2019-04-11,C,2019-04-11 12:32:00+00:00,CITIGROUP INC,70519.0,17296742,0.005952488165348768,-0.002264528768137097,0.01081438641995192,0.01254794094711542,-0.01056620292365551,0.01278841495513916,-0.001171522191725671,0.003779398743063211,-0.00415476132184267,0.01290750410407782,0.001415891456417739,2019-04-12,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,0.0,-0.31,0.41,0.01,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,500511.0,1.3802,-0.1105,1.0959,0.01,-0.004047511834651232,0.9071300000000001,-0.9093945287681372,-0.11421800000000001,0.12503238641995193,0.18942600000000004,-0.17687805905288462,-0.43166400000000005,0.42109779707634454,0.16182200000000002,-0.14903358504486086,0.16182200000000002,-0.1629935221917257,1.348794,-1.3450146012569368,-0.30744600000000005,0.3032912386781574,-0.18322800000000003,0.19613550410407785,0.7415060000000001,-0.7400901085435824,-0.9134420406027884,-0.7843621423481852,-0.05184567263293269,0.09518615297859906,-1.8977050742548704
Camden National Q1 EPS $0.91 Beats $0.8 Estimate,2019-04-30,CAC,2019-04-30 12:36:00+00:00,CAMDEN NATIONAL CORP,85418.0,13303410,0.001366151496767998,-0.004113549366593361,-0.006195771507918835,0.005922690033912659,-0.02406770177185535,0.01704056933522224,0.001352949184365571,0.002182488795369864,-0.02053306438028812,-0.001058745081536472,0.008903062902390957,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,588134.0,0.9257,1.1987,1.0352,-0.027027999999999996,0.028394151496767994,-0.759331,0.7552174506334066,-0.13911199999999999,0.13291622849208115,1.0550409999999997,-1.049118309966087,-0.352023,0.3279552982281446,-1.555433,1.5724735693352223,-0.194654,0.19600694918436556,-0.25019600000000003,0.2523784887953699,0.332995,-0.3535280643802881,-2.462619,2.4615602549184636,0.869901,-0.8609979370976091,0.7836116021301747,0.8881336791254878,-0.9162020814740058,0.8513105575972799,3.267893260755524
"CACI Wins Prime Position On $898M Multiple-Award Contract To Provide Cyber Engineering, Electronic Warfare Solutions To US Navy",2019-04-23,CACI,2019-04-23 12:04:00+00:00,CACI INTERNATIONAL INC,20512.0,12719030,0.01551919244229794,0.002818530425429344,-0.02271931618452072,-0.01677644066512585,0.004143769852817059,0.01565725170075893,-0.01792543008923531,-0.01703579351305962,0.009655840694904327,0.004781748633831739,0.01500919368118048,2019-04-24,2019-04-25,2019-04-26,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,0.97,0.72,-0.48,0.01,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,550437.0,0.792,0.3767,-0.0916,0.77824,-0.7627208075577021,-0.17216,0.17497853042542935,-0.10088000000000003,0.0781606838154793,0.42976000000000003,-0.4465364406651259,0.15256,-0.14841623014718294,-0.021679999999999998,0.037337251700758925,-0.6483599999999999,0.6304345699107646,-0.11772,0.10068420648694039,0.90396,-0.8943041593050957,-0.29988000000000004,0.3046617486338318,-1.3294800000000002,1.3444891936811807,-0.5877422771322728,0.2531392142409087,-0.3683757568496466,-0.5576154191115499,1.5233028111083808
CACI International Wins a $71M US Army Contract to Provide Sensor Systems,2019-04-01,CACI,2019-04-01 12:07:00+00:00,CACI INTERNATIONAL INC,20512.0,12719030,0.02131628058850765,0.001858294359408319,0.005069816019386053,-0.005782495252788067,-0.003341129282489419,0.005587247665971518,0.00938390102237463,0.01211006566882133,0.02912743203341961,0.002818530425429344,-0.02271931618452072,2019-04-02,2019-04-03,2019-04-04,2019-04-05,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-15,1.19,-0.3,0.99,0.01,-0.05,-0.13,-0.44,0.01,2019-04-02,0.27,0.22,-0.4,0.01,2019-04-03,0.19,0.21,0.93,0.01,2019-04-04,0.52,0.53,-0.08,0.01,2019-04-05,0.08,-0.29,0.1,0.01,2019-04-08,-0.65,-0.56,-0.14,0.01,2019-04-09,0.48,0.97,-0.1,0.01,2019-04-10,0.0,-0.31,0.41,0.01,2019-04-11,0.65,-0.5,0.65,0.01,2019-04-12,-0.09,-0.22,-0.53,0.01,2019-04-15,442282.0,0.7998,0.3579,-0.0832,0.9617619999999999,-0.9404457194114922,-0.029989999999999996,0.031848294359408315,0.225946,-0.22087618398061395,0.161962,-0.16774449525278806,0.425896,-0.4292371292824894,0.073984,-0.06839675233402848,-0.5098699999999999,0.5192539010223746,0.393904,-0.38179393433117864,0.01,0.019127432033419607,0.52987,-0.5270514695745706,-0.06198199999999999,0.03926268381547927,-0.908597425052084,-0.18902788962120565,-0.38862067923340204,-0.665378376869306,-0.3995981393685043
National Bank FInancial Downgrades CAE Inc. Ordinary Shares to Sector Perform,2019-04-26,CAE,2019-04-26 11:31:00+00:00,C A E INC,89462.0,12476510,-0.01550382096320391,0.01826927438378334,0.02266284450888634,-0.006624124012887478,-0.007050489541143179,-0.001061047776602209,-0.005106417927891016,0.005994935985654593,0.008204059675335884,0.002469538245350122,-0.005492289084941149,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,0.53,0.43,0.07,0.01,0.18,0.08,0.65,0.01,2019-04-29,-0.04,-0.7,0.28,0.01,2019-04-30,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,574314.0,0.5029,0.104,-0.0947,0.27653700000000003,-0.29204082096320394,0.100522,-0.08225272561621666,-0.010116000000000002,0.032778844508886344,-0.40840699999999996,0.4017828759871125,-0.07146400000000001,0.06441351045885683,0.5772769999999999,-0.5783380477766021,-0.187131,0.18202458207210898,-0.840901,0.8468959359856546,-0.101638,0.10984205967533589,-0.131812,0.13428153824535013,0.185015,-0.19050728908494116,-0.3742935465794206,-0.049473881107330316,0.43456172049599884,-0.1121416613306328,0.5041987791169064
