headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
AbbVie Receives European Commission Approval Of RINVOQ For The Treatment Of Adults With Moderate To Severe Active Rheumatoid Arthritis,2019-12-18,ABBV,2019-12-18 15:56:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.008325932547450066,-0.01423486229032278,0.01083031482994556,-0.007142850663512945,-0.02877695113420486,-0.03703708946704865,0.05384619534015656,0.03284668549895287,0.01060069724917412,-0.02097900211811066,0.0285714864730835,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1761394.0,0.8718,-0.1555,-0.2101,-0.036590000000000004,0.02826406745254994,0.381874,-0.39610886229032277,0.425464,-0.41463368517005444,0.09418000000000001,-0.10132285066351296,0.015718,-0.04449495113420486,0.425464,-0.46250108946704865,-0.08018,0.13402619534015656,-0.489926,0.5227726854989528,0.251104,-0.24050330275082588,,,,,-0.3678447948377728,-0.8107425474603772,-0.5159565358335674,-0.6083188912647665,
Watching Allergan Shares AS Hearing Co. Deal With AbbVie To Receive US Regulatory Approval In Jan. 2020,2019-12-13,ABBV,2019-12-13 14:44:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.01003050804138184,0.007575749885290861,0.0,0.04135334119200706,0.01444041915237904,-0.01423486229032278,0.01083031482994556,-0.007142850663512945,-0.02877695113420486,-0.03703708946704865,0.05384619534015656,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,-0.03,-0.27,-0.54,0.007,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,1739408.0,0.8641,-0.1645,-0.1946,-0.018923,0.00889249195861816,0.646434,-0.6388582501147091,0.09341,-0.09341,-0.036205,0.07755834119200705,0.378563,-0.36412258084762095,0.421768,-0.43600286229032276,0.09341,-0.08257968517005444,0.015641,-0.022783850663512944,0.421768,-0.45054495113420484,-0.07941,0.04237291053295134,-0.48553699999999994,0.5393831953401566,-0.6299657581560909,-0.7322682501147091,-0.015851658807992955,-0.7225671019459367,-0.4101552433849872
AbbVie and Scripps Research to Collaborate on New Therapies,2019-12-09,ABBV,2019-12-09 13:13:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.006208334118127823,0.007575749885290861,0.0,0.04135334119200706,0.01444041915237904,-0.01423486229032278,0.01083031482994556,-0.007142850663512945,-0.02877695113420486,-0.03703708946704865,0.05384619534015656,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,-0.33,0.37,0.11,0.007,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,1710069.0,0.8495,-0.131,-0.2365,-0.273335,0.26712666588187217,-0.06096000000000001,0.06853574988529088,0.24486000000000005,-0.24486000000000005,0.7715500000000001,-0.730196658807993,-0.018485,0.03292541915237904,0.63563,-0.6498648622903228,0.09195000000000002,-0.08111968517005445,-0.035475000000000007,0.02833214933648706,0.37228500000000003,-0.4010619511342049,0.41476,-0.45179708946704866,0.09195000000000002,-0.038103804659843456,0.33566241576716305,-0.17632425011470917,-0.9750566588079931,-1.347136101945937,-1.593615243384987
AbbVie Reports Deal With Pan-Canadian Pharma Alliance For Skyrizi For Treatment Of Moderate To Severe Plaque Psoriasis,2019-12-06,ABBV,2019-12-06 11:10:00+00:00,ABBVIE INC,13721.0,00287Y10,0.002998179523274302,0.0,0.0,0.03749996423721313,0.004016060382127762,-0.01199998892843723,0.02024289593100548,-0.01190475095063448,-0.004016060382127762,-0.02016127109527588,0.004115222487598658,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,0.91,0.24,0.37,0.007,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,1702740.0,0.8628,-0.1391,-0.2515,0.7921480000000001,-0.7891498204767258,-0.277724,0.277724,-0.062024,0.062024,0.24858400000000003,-0.2110840357627869,0.78352,-0.7795039396178722,-0.018884,0.006884011071562772,0.645472,-0.6252291040689946,0.09328000000000002,-0.1051847509506345,-0.036140000000000005,0.032123939617872244,0.378004,-0.3981652710952759,0.421144,-0.41702877751240136,-0.5114258204767257,0.33974800000000005,-0.1490600357627869,-0.9837039643090963,-1.5065999529378713
Ambev SA shares are trading higher on seemingly no company-specific news. The stock was around the $4.65 resistance level before it spiked higher.,2019-12-26,ABEV,2019-12-26 20:51:00+00:00,AMBEV SA,85254.0,02319V10,0.03289475664496422,0.1387073248624802,-0.05293366685509682,0.008754151873290539,0.04005343094468117,0.04107826575636864,-0.01972871273756027,0.05157230794429779,-0.01315785385668278,-0.0193939208984375,0.04944371059536934,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,0.48,-0.54,0.0,0.007,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802535.0,0.7701,-0.1542,0.2325,0.376648,-0.34375324335503576,-0.07001,0.20871732486248018,-0.431957,0.37902333314490316,0.22262800000000002,-0.21387384812670948,,,,,,,,,,,,,,,-0.13503591849255558,0.5877406580073834,0.16514948501819368,,
Shares of several Brazilian companies are trading higher on strong economic data out of the country as well as global macro optimism on positive U.S.-China trade reports.,2019-12-04,ABEV,2019-12-04 16:50:00+00:00,AMBEV SA,85254.0,02319V10,0.01886801980435848,0.01299511082470417,-0.02382414601743221,0.01251569297164679,0.009888742119073868,-0.02753976732492447,-0.07992450892925262,-0.04719559475779533,-0.07106968760490417,0.06414226442575455,0.1387073248624802,2019-12-05,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,0.6,0.13,0.24,0.007,0.13,-0.21,0.46,0.007,2019-12-05,0.91,0.24,0.37,0.007,2019-12-06,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,1692596.0,0.6695,-0.1083,0.2406,0.4087,-0.3898319801956415,0.09403500000000001,-0.08103988917529584,0.616245,-0.6400691460174323,-0.213935,0.22645069297164677,-0.04656,0.056448742119073865,0.19446000000000002,-0.2219997673249245,0.60955,-0.6894745089292527,-0.013085,-0.03411059475779533,0.5024299999999999,-0.5734996876049041,0.07395,-0.009807735574245455,-0.026475,0.1651823248624802,-0.4708718693709374,-0.7211090351927281,-0.4136184530457855,0.06089966776579614,-1.3637099693286419
Barclays Downgrades Ambev to Underweight,2019-12-03,ABEV,2019-12-03 11:00:00+00:00,AMBEV SA,85254.0,02319V10,0.0,0.01299511082470417,-0.02382414601743221,0.01251569297164679,0.009888742119073868,-0.02753976732492447,-0.07992450892925262,-0.04719559475779533,-0.07106968760490417,0.06414226442575455,0.1387073248624802,2019-12-04,2019-12-05,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,-0.66,0.6,-0.83,0.007,0.6,0.13,0.24,0.007,2019-12-04,0.13,-0.21,0.46,0.007,2019-12-05,0.91,0.24,0.37,0.007,2019-12-06,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,1685263.0,0.6681,-0.1107,0.2313,-0.43394600000000005,0.43394600000000005,0.40786,-0.39486488917529583,0.093853,-0.11767714601743222,0.614971,-0.6024553070283533,-0.21347300000000002,0.2233617421190739,-0.046448,0.018908232675075534,0.19406800000000002,-0.27399250892925264,0.60829,-0.6554855947577953,-0.013043000000000003,-0.058026687604904176,0.501394,-0.43725173557424546,0.07381000000000001,0.06489732486248018,0.039081110824704224,-0.512542035192728,-0.7201324530457854,-0.36018533223420385,-1.3409509693286419
"Morgan Stanley Maintains Equal-Weight on Asbury Automotive Group, Lowers Price Target to $111",2019-12-17,ABG,2019-12-17 13:57:00+00:00,ASBURY AUTOMOTIVE GROUP INC,89327.0,04343610,0.01763029024004936,-0.00742117827758193,-0.2149532735347748,-0.1238095387816429,-0.01902176067233086,-0.05540166422724724,0.0,-0.02639289572834969,0.02710836380720139,-0.005865013226866722,-0.00294991978444159,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,0.1,0.41,0.67,0.007,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,1759179.0,0.9891,0.5672,0.6322,0.10591,-0.08827970975995064,-0.042455,0.03503382172241807,0.432313,-0.6472662735347748,0.481768,-0.6055775387816429,0.10591,-0.12493176067233086,0.016891,-0.07229266422724724,0.481768,-0.481768,-0.09190999999999999,0.0655171042716503,-0.5567869999999999,0.5838953638072013,0.28394800000000003,-0.28981301322686676,,,-0.05324588803753257,-0.6122324518123567,-1.2528438123164176,-0.8028019636812209,
Asbury Automotive Group Reports Purchase Of Park Place Dealerships For $1B In Cash,2019-12-12,ABG,2019-12-12 12:11:00+00:00,ASBURY AUTOMOTIVE GROUP INC,89327.0,04343610,0.07107307761907578,-0.03533568978309631,0.02930407226085663,-0.01423486135900021,-0.03068593330681324,0.005586578045040369,-0.05185183882713318,-0.001953169703483582,-0.005870826542377472,0.0,0.03937007859349251,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,0.9,-0.14,1.14,0.007,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,1737190.0,0.9449,0.5083,0.6377,0.85741,-0.7863369223809242,-0.021346999999999998,-0.013988689783096309,0.706226,-0.6769219277391434,0.10149000000000001,-0.11572486135900022,-0.040245,0.009559066693186763,0.413307,-0.4077204219549596,0.46055199999999996,-0.5124038388271331,0.10149000000000001,-0.10344316970348359,0.016449,-0.02231982654237747,0.46055199999999996,-0.46055199999999996,-0.08749,0.12686007859349252,-0.8003256121640205,-0.6909106175222397,-0.7926467890981436,-0.513886216620773,-1.3795791784344613
"Baird Maintains Neutral on ABM Industries, Lowers Price Target to $34",2019-12-19,ABM,2019-12-19 12:54:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,0.03589466586709023,0.008914072997868061,0.02008032239973545,-0.001574764144606888,-0.003943232819437981,-0.006334119010716677,0.0007968309801071882,0.001592317130416632,0.002384716412052512,0.01586048863828182,-0.006245189346373081,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1771985.0,1.241,0.3045,0.1648,0.54063,-0.5047353341329098,0.60268,-0.5937659270021319,0.13110000000000002,-0.11101967760026457,0.01941,-0.02098476414460689,0.60268,-0.606623232819438,-0.11710000000000001,0.11076588098928333,-0.7003699999999999,0.7011668309801071,0.3544800000000001,-0.35288768286958344,,,,,,,-1.0985012611350418,-0.7047856046023965,-0.13200444174487147,-0.5168421159747616,
ABM Industries Raises Quarterly Dividend From $0.180 To $0.185/Share,2019-12-18,ABM,2019-12-18 21:18:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,0.01429338566958904,0.01555750332772732,0.007659587543457747,-0.006756750401109457,0.0102040721103549,0.002525229938328266,0.005877388175576925,-0.003338895039632916,0.005862701218575239,0.003330554580315948,-0.004149393178522587,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1764658.0,1.1262,0.1874,0.1751,-0.04931000000000001,0.06360338566958905,0.49126600000000004,-0.4757084966722727,0.5475760000000001,-0.5399164124565423,0.11962000000000002,-0.12637675040110946,0.018262,-0.0080579278896451,0.5475760000000001,-0.5450507700616718,-0.10562,0.11149738817557693,-0.634934,0.6315951049603671,0.32233600000000007,-0.3164732987814248,,,,,-0.41210511100268366,-1.015624909128815,-0.6662931628576518,-0.6794854483524264,
ABM Industries Sees FY20 Adj. EPS $1.90-$2.10 vs $2.10 Est.,2019-12-18,ABM,2019-12-18 21:17:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,0.01429338566958904,0.01555750332772732,0.007659587543457747,-0.006756750401109457,0.0102040721103549,0.002525229938328266,0.005877388175576925,-0.003338895039632916,0.005862701218575239,0.003330554580315948,-0.004149393178522587,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1764658.0,1.1262,0.1874,0.1751,-0.04931000000000001,0.06360338566958905,0.49126600000000004,-0.4757084966722727,0.5475760000000001,-0.5399164124565423,0.11962000000000002,-0.12637675040110946,0.018262,-0.0080579278896451,0.5475760000000001,-0.5450507700616718,-0.10562,0.11149738817557693,-0.634934,0.6315951049603671,0.32233600000000007,-0.3164732987814248,,,,,-0.41210511100268366,-1.015624909128815,-0.6662931628576518,-0.6794854483524264,
"ABM Industries Q4 Adj. EPS $0.66 Beats $0.62 Estimate, Sales $1.648B Miss $1.67B Estimate",2019-12-18,ABM,2019-12-18 21:16:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,0.01429338566958904,0.01136364694684744,0.0,0.005185861606150866,0.003439377527683973,0.01028276607394218,0.007633600849658251,0.0008417700883001089,0.0,0.001682044006884098,-0.01343407668173313,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1764658.0,1.1262,0.1874,0.1751,-0.04931000000000001,0.06360338566958905,0.49126600000000004,-0.4799023530531526,0.5475760000000001,-0.5475760000000001,0.11962000000000002,-0.11443413839384915,0.018262,-0.014822622472316027,0.5475760000000001,-0.5372932339260579,-0.10562,0.11325360084965826,-0.634934,0.6357757700883001,0.32233600000000007,-0.32233600000000007,,,,,-0.41629896738356353,-1.0274783530531526,-0.6620101383938493,-0.6665499947922231,
Arbor Realty Trust Announces 6M Share Common Stock Offering,2019-12-09,ABR,2019-12-09 21:16:00+00:00,ARBOR REALTY TRUST INC,90102.0,03892310,-0.0006765409489162266,-0.02970298752188683,-0.08163267374038696,0.02222220040857792,-0.03260871767997742,-0.01123589091002941,0.07954543083906174,0.01052635628730059,-0.04166672378778458,0.04347832500934601,0.04166662693023682,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,-0.33,0.37,0.11,0.007,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,1715432.0,0.6644,0.308,0.133,-0.212252,0.21157545905108377,-0.046152,0.01644901247811317,0.193032,-0.27466467374038694,0.60496,-0.5827377995914221,-0.012931999999999999,-0.019676717679977418,0.498656,-0.5098918909100294,0.07344,0.006105430839061732,-0.02622,0.036746356287300594,0.292692,-0.3343587237877846,0.325912,-0.28243367499065397,0.07344,-0.03177337306976318,0.22802447152919694,-0.2582156612622738,-0.8574024733318091,-1.112306408181429,-1.1156058756318687
ACADIA Pharmaceuticals shares are trading lower. Not seeing any company-specific news to justify the price action.,2019-12-18,ACAD,2019-12-18 15:19:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,-0.05810928717255592,-0.03451899439096451,0.06352091580629349,-0.011945441365242,-0.01554404757916927,-0.001929831109009683,-0.01564420200884342,0.005357180256396532,-0.007815301418304443,-0.05406373739242554,-0.06245267391204834,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766775.0,1.154,2.9412,0.9815,-0.0507,-0.0074092871725559215,0.5032199999999999,-0.5377389943909644,0.56092,-0.4973990841937065,0.12240000000000001,-0.134345441365242,0.01854,-0.034084047579169274,0.56092,-0.5628498311090097,-0.1084,0.09275579799115657,-0.6507799999999999,0.6561371802563964,0.33012,-0.33793530141830447,,,,,-0.5451482815635204,-1.0351380785846709,-0.6317445255589484,-0.7312793200534209,
"Guggenheim Securities Initiates Coverage On ACADIA Pharmaceuticals with Buy Rating, Announces $60 Price Target",2019-12-16,ACAD,2019-12-16 13:07:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,0.03879118710756302,-0.03451899439096451,0.06352091580629349,-0.011945441365242,-0.01554404757916927,-0.001929831109009683,-0.01564420200884342,0.005357180256396532,-0.007815301418304443,-0.05406373739242554,-0.06245267391204834,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,0.74,0.02,-0.04,0.007,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,1752126.0,1.1413,2.9789,1.0348,0.8515619999999999,-0.8127708128924369,0.12113000000000002,-0.15564899439096452,-0.050065000000000005,0.11358591580629349,0.497759,-0.509704441365242,0.554824,-0.5703680475791693,0.12113000000000002,-0.1230598311090097,0.018413,-0.03405720200884342,0.554824,-0.5494668197436035,-0.10713,0.09931469858169556,-0.6435409999999999,0.5894772626075744,0.326564,-0.38901667391204836,-0.9684198072834014,-0.04206307858467104,-0.39611852555894844,-1.2031323200534207,-0.406808565584235
"ACADIA Pharmaceuticals shares are trading lower potentially after the company's CEO, Stephen Davis, sold $7.9 million worth of shares.",2019-12-09,ACAD,2019-12-09 16:54:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,-0.06750974804162979,-0.09574465453624725,-0.04105883464217186,-0.04674273356795311,-0.1196911111474037,0.03801164031028748,-0.02478873357176781,-0.03365105763077736,-0.04603196308016777,0.15854611992836,0.02650444023311138,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,-0.33,0.37,0.11,0.007,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,1715448.0,1.1428,2.9209,1.0172,-0.370124,0.3026142519583702,-0.084424,-0.011320654536247254,0.32698400000000005,-0.3680428346421719,1.03552,-1.082262733567953,-0.027284000000000003,-0.0924071111474037,0.852672,-0.8146603596897125,0.12128000000000001,-0.14606873357176783,-0.050140000000000004,0.016488942369222645,0.498404,-0.5444359630801678,0.555544,-0.39699788007164005,0.12128000000000001,-0.09477555976688863,0.29129359742212296,-0.37936348917841917,-1.450305568210125,-1.9893302044050691,-1.9804495538109543
ACADIA Pharmaceuticals shares are trading higher after the company reported the results from its pivotal phase 3 HARMONY trial of pimavanserin in patients with dementia-related psychosis met the primary endpoint and key secondary endpoint.,2019-12-05,ACAD,2019-12-05 12:32:00+00:00,ACADIA PHARMACEUTICALS,90177.0,00422510,0.1400180906057358,0.2171945720911026,-0.04832717776298523,-0.03906246274709702,-0.004065036773681641,-0.02857140079140663,-0.02100848220288754,-0.05364806950092316,0.05668934434652328,-0.06008578091859818,0.02739723399281502,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,0.13,-0.21,0.46,0.007,0.91,0.24,0.37,0.007,2019-12-06,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,1700790.0,1.1584,2.965,0.977,0.15759200000000004,-0.01757390939426423,1.061144,-0.8439494279088975,-0.37527200000000005,0.3269448222370148,-0.085672,0.046609537252902976,0.3313520000000001,-0.33541703677368173,1.04956,-1.0781314007914067,-0.027752,0.00674351779711246,0.8642160000000001,-0.9178640695009233,0.12284000000000002,-0.06615065565347675,-0.05092000000000001,-0.009165780918598175,0.505112,-0.477714766007185,-0.8615233373031617,-0.5170046056718827,0.3735543594899178,-1.3669389003121855,-2.542283155074477
